int_player_id,str_url,dt_crawled
3231,https://sofifa.com/player/230708/joe-worrall/210007/,2020-11-15 01:00:14.749922
3232,https://sofifa.com/player/246836/amos-pieper/210007/,2020-11-15 01:00:14.750328
3233,https://sofifa.com/player/201013/lukasz-teodorczyk/210007/,2020-11-15 01:00:14.750707
3234,https://sofifa.com/player/237109/oleksandr-karavaev/210007/,2020-11-15 01:00:14.751085
3235,https://sofifa.com/player/176693/jean-sylvain-babin/210007/,2020-11-15 01:00:14.751461
3236,https://sofifa.com/player/242997/linton-maina/210007/,2020-11-15 01:00:14.751839
3237,https://sofifa.com/player/179765/emiliano-vecchio/210007/,2020-11-15 01:00:14.752219
3238,https://sofifa.com/player/222262/cyriel-dessers/210007/,2020-11-15 01:00:14.752597
3239,https://sofifa.com/player/223543/jonathan-renato-barbosa/210007/,2020-11-15 01:00:14.752975
3240,https://sofifa.com/player/244280/adrian-fein/210007/,2020-11-15 01:00:14.753355
3241,https://sofifa.com/player/193336/vid-belec/210007/,2020-11-15 01:00:14.753733
3242,https://sofifa.com/player/207929/pedro-k-medina-da-silva/210007/,2020-11-15 01:00:14.754113
3243,https://sofifa.com/player/211513/tom-lawrence/210007/,2020-11-15 01:00:14.754492
3244,https://sofifa.com/player/223033/jorge-mere-perez/210007/,2020-11-15 01:00:14.755155
3245,https://sofifa.com/player/158777/philipp-tschauner/210007/,2020-11-15 01:00:14.755541
3246,https://sofifa.com/player/240953/nahuel-tenaglia/210007/,2020-11-15 01:00:14.757508
3247,https://sofifa.com/player/243001/alexandru-cicaldau/210007/,2020-11-15 01:00:14.758026
3248,https://sofifa.com/player/186681/alberto-garcia-cabrera/210007/,2020-11-15 01:00:14.758441
3249,https://sofifa.com/player/227642/samuel-adegbenro/210007/,2020-11-15 01:00:14.758829
3250,https://sofifa.com/player/251450/henrique-martins-gomes/210007/,2020-11-15 01:00:14.759211
3251,https://sofifa.com/player/229179/christian-tabo/210007/,2020-11-15 01:00:14.759591
3252,https://sofifa.com/player/229435/michel-vlap/210007/,2020-11-15 01:00:14.759970
3253,https://sofifa.com/player/180283/sung-yueng-ki/210007/,2020-11-15 01:00:14.760350
3254,https://sofifa.com/player/190780/sean-johnson/210007/,2020-11-15 01:00:14.760729
3255,https://sofifa.com/player/211005/hyeon-soo-jang/210007/,2020-11-15 01:00:14.761110
3256,https://sofifa.com/player/216381/jean-zimmer/210007/,2020-11-15 01:00:14.761539
3257,https://sofifa.com/player/226877/ivo-tiago-santos-rodrigues/210007/,2020-11-15 01:00:14.761920
3258,https://sofifa.com/player/230461/manuel-leonardo-conceicao-paes/210007/,2020-11-15 01:00:14.762303
3259,https://sofifa.com/player/189757/aleksandar-prijovic/210007/,2020-11-15 01:00:14.762684
3260,https://sofifa.com/player/194365/shinji-okazaki/210007/,2020-11-15 01:00:14.763062
3261,https://sofifa.com/player/229694/seon-min-moon/210007/,2020-11-15 01:00:14.763443
3262,https://sofifa.com/player/232510/tsukasa-shiotani/210007/,2020-11-15 01:00:14.763823
3263,https://sofifa.com/player/251710/erick-lardero/210007/,2020-11-15 01:00:14.764254
3264,https://sofifa.com/player/237631/lebo-mothiba/210007/,2020-11-15 01:00:14.764633
3265,https://sofifa.com/player/204352/dino-arslanagic/210007/,2020-11-15 01:00:14.765012
3266,https://sofifa.com/player/230464/marcos-alam-bastos-domingues/210007/,2020-11-15 01:00:14.765390
3267,https://sofifa.com/player/211009/darragh-lenihan/210007/,2020-11-15 01:00:14.765771
3268,https://sofifa.com/player/231745/landry-dimata/210007/,2020-11-15 01:00:14.766148
3269,https://sofifa.com/player/221250/geronimo-poblete/210007/,2020-11-15 01:00:14.766525
3270,https://sofifa.com/player/230466/fabio-kel-melo-feijo/210007/,2020-11-15 01:00:14.766902
3271,https://sofifa.com/player/237122/tomas-guidara/210007/,2020-11-15 01:00:14.767281
3272,https://sofifa.com/player/258370/bruno-de-lara-fuchs/210007/,2020-11-15 01:00:14.767659
3273,https://sofifa.com/player/215363/lorenzo-montipo/210007/,2020-11-15 01:00:14.768036
3274,https://sofifa.com/player/229699/nicolas-benedetti/210007/,2020-11-15 01:00:14.768415
3275,https://sofifa.com/player/193091/bram-nuytinck/210007/,2020-11-15 01:00:14.768793
3276,https://sofifa.com/player/199236/chul-hong/210007/,2020-11-15 01:00:14.769171
3277,https://sofifa.com/player/229188/vangelis-pavlidis/210007/,2020-11-15 01:00:14.769548
3278,https://sofifa.com/player/190276/stoppila-sunzu/210007/,2020-11-15 01:00:14.769926
3279,https://sofifa.com/player/231749/miguel-juan-llambrich/210007/,2020-11-15 01:00:14.770554
3280,https://sofifa.com/player/232517/nicolas-silva/210007/,2020-11-15 01:00:14.770940
3281,https://sofifa.com/player/240709/ridle-baku/210007/,2020-11-15 01:00:14.771364
3282,https://sofifa.com/player/190021/hugo-fraile-martin/210007/,2020-11-15 01:00:14.772069
3283,https://sofifa.com/player/203590/florian-hubner/210007/,2020-11-15 01:00:14.772467
3284,https://sofifa.com/player/206662/matt-hedges/210007/,2020-11-15 01:00:14.772850
3285,https://sofifa.com/player/211014/paulo-sergio-mota/210007/,2020-11-15 01:00:14.773230
3286,https://sofifa.com/player/222022/leonel-di-placido/210007/,2020-11-15 01:00:14.773619
3287,https://sofifa.com/player/243270/heriberto-borges-tavares/210007/,2020-11-15 01:00:14.774000
3288,https://sofifa.com/player/245062/julio-gonzalez/210007/,2020-11-15 01:00:14.774381
3289,https://sofifa.com/player/251718/bruno-vendaza/210007/,2020-11-15 01:00:14.774761
3290,https://sofifa.com/player/182087/denis-cesar-de-matos/210007/,2020-11-15 01:00:14.775265
3291,https://sofifa.com/player/144200/eren-albayrak/210007/,2020-11-15 01:00:14.775644
3292,https://sofifa.com/player/215368/reinhold-ranftl/210007/,2020-11-15 01:00:14.776022
3293,https://sofifa.com/player/221000/badou-ndiaye/210007/,2020-11-15 01:00:14.776403
3294,https://sofifa.com/player/231240/emre-mor/210007/,2020-11-15 01:00:14.776781
3295,https://sofifa.com/player/192841/emanuele-giaccherini/210007/,2020-11-15 01:00:14.777159
3296,https://sofifa.com/player/219466/birger-meling/210007/,2020-11-15 01:00:14.777543
3297,https://sofifa.com/player/230218/fabiano-elton-sonta-pessoa/210007/,2020-11-15 01:00:14.777924
3298,https://sofifa.com/player/233290/rifat-zhemaletdinov/210007/,2020-11-15 01:00:14.778304
3299,https://sofifa.com/player/234570/joao-pedro-neves-filipe/210007/,2020-11-15 01:00:14.778683
3300,https://sofifa.com/player/237642/raoul-petretta/210007/,2020-11-15 01:00:14.779062
3301,https://sofifa.com/player/189514/harrison-afful/210007/,2020-11-15 01:00:14.779441
3302,https://sofifa.com/player/208459/mitchell-dijks/210007/,2020-11-15 01:00:14.779819
3303,https://sofifa.com/player/228171/christopher-ikonomidis/210007/,2020-11-15 01:00:14.780198
3304,https://sofifa.com/player/199244/lukas-hejda/210007/,2020-11-15 01:00:14.780579
3305,https://sofifa.com/player/225356/andres-ibarguen/210007/,2020-11-15 01:00:14.780958
3306,https://sofifa.com/player/228684/ryan-nyambe/210007/,2020-11-15 01:00:14.781336
3307,https://sofifa.com/player/230988/filip-krovinovic/210007/,2020-11-15 01:00:14.781713
3308,https://sofifa.com/player/209485/alexander-muhling/210007/,2020-11-15 01:00:14.782090
3309,https://sofifa.com/player/220493/antonio-barreca/210007/,2020-11-15 01:00:14.782467
3310,https://sofifa.com/player/230477/dersan-jaime-dinis-abravanel/210007/,2020-11-15 01:00:14.782846
3311,https://sofifa.com/player/225614/ilzat-akhmetov/210007/,2020-11-15 01:00:14.783226
3312,https://sofifa.com/player/226382/lucas-villarruel/210007/,2020-11-15 01:00:14.783603
3313,https://sofifa.com/player/230222/ailton-jonas-valpacos-salazar/210007/,2020-11-15 01:00:14.784268
3314,https://sofifa.com/player/233550/samuel-grandsir/210007/,2020-11-15 01:00:14.784657
3315,https://sofifa.com/player/251470/charles-de-ketelaere/210007/,2020-11-15 01:00:14.785037
3316,https://sofifa.com/player/206159/stefano-sabelli/210007/,2020-11-15 01:00:14.785415
3317,https://sofifa.com/player/234319/lewis-travis/210007/,2020-11-15 01:00:14.785792
3318,https://sofifa.com/player/199504/taulant-xhaka/210007/,2020-11-15 01:00:14.786172
3319,https://sofifa.com/player/214096/tim-kleindienst/210007/,2020-11-15 01:00:14.786712
3320,https://sofifa.com/player/217168/javier-abella/210007/,2020-11-15 01:00:14.787104
3321,https://sofifa.com/player/235088/luis-jesus-perez-maqueda/210007/,2020-11-15 01:00:14.787487
3322,https://sofifa.com/player/214609/sherman-cardenas/210007/,2020-11-15 01:00:14.787870
3323,https://sofifa.com/player/239953/leonardo-rodrigues-lima/210007/,2020-11-15 01:00:14.788249
3324,https://sofifa.com/player/247377/marcos-antonio-silva-santos/210007/,2020-11-15 01:00:14.788629
3325,https://sofifa.com/player/251217/jean-lucas-de-souza-oliveira/210007/,2020-11-15 01:00:14.789010
3326,https://sofifa.com/player/186961/alberto-paloschi/210007/,2020-11-15 01:00:14.789391
3327,https://sofifa.com/player/222546/leopold-zingerle/210007/,2020-11-15 01:00:14.789769
3328,https://sofifa.com/player/191058/mario-jorge-malico-paulino/210007/,2020-11-15 01:00:14.790147
3329,https://sofifa.com/player/197971/denis-alibec/210007/,2020-11-15 01:00:14.790565
3330,https://sofifa.com/player/199763/bartosz-bereszynski/210007/,2020-11-15 01:00:14.791064
3331,https://sofifa.com/player/230483/jacson-joao-zonta-filho/210007/,2020-11-15 01:00:14.791533
3332,https://sofifa.com/player/231507/alexis-soto/210007/,2020-11-15 01:00:14.791929
3333,https://sofifa.com/player/200532/kristof-dhaene/210007/,2020-11-15 01:00:14.792318
3334,https://sofifa.com/player/203604/david-pavelka/210007/,2020-11-15 01:00:14.792711
3335,https://sofifa.com/player/195412/moises-lima-magalhaes/210007/,2020-11-15 01:00:14.793152
3336,https://sofifa.com/player/220245/bongani-zungu/210007/,2020-11-15 01:00:14.793569
3337,https://sofifa.com/player/223573/munir-mohand-mohamedi/210007/,2020-11-15 01:00:14.794273
3338,https://sofifa.com/player/232789/teruhito-nakagawa/210007/,2020-11-15 01:00:14.794675
3339,https://sofifa.com/player/246870/enzo-diaz/210007/,2020-11-15 01:00:14.795060
3340,https://sofifa.com/player/192342/edwin-cardona/210007/,2020-11-15 01:00:14.795441
3341,https://sofifa.com/player/211287/moryke-fofana/210007/,2020-11-15 01:00:14.795821
3342,https://sofifa.com/player/256343/robson-alves-de-barros/210007/,2020-11-15 01:00:14.796201
3343,https://sofifa.com/player/195671/charlie-austin/210007/,2020-11-15 01:00:14.796580
3344,https://sofifa.com/player/199000/trent-sainsbury/210007/,2020-11-15 01:00:14.797248
3345,https://sofifa.com/player/207448/juan-carlos-paredes/210007/,2020-11-15 01:00:14.797636
3346,https://sofifa.com/player/207960/aitor-garcia-flores/210007/,2020-11-15 01:00:14.798019
3347,https://sofifa.com/player/210520/edgar-miguel-ie/210007/,2020-11-15 01:00:14.798399
3348,https://sofifa.com/player/239704/kai-wagner/210007/,2020-11-15 01:00:14.798779
3349,https://sofifa.com/player/205401/valeri-qazaishvili/210007/,2020-11-15 01:00:14.799159
3350,https://sofifa.com/player/222553/sebastian-griesbeck/210007/,2020-11-15 01:00:14.799538
3351,https://sofifa.com/player/210010/joris-van-overeem/210007/,2020-11-15 01:00:14.799918
3352,https://sofifa.com/player/214874/marcos-bolados/210007/,2020-11-15 01:00:14.800298
3353,https://sofifa.com/player/218970/firmin-mubele/210007/,2020-11-15 01:00:14.800678
3354,https://sofifa.com/player/223066/andres-chavez/210007/,2020-11-15 01:00:14.801056
3355,https://sofifa.com/player/189530/silvio-manuel-ferreira-sa-pereira/210007/,2020-11-15 01:00:14.801434
3356,https://sofifa.com/player/229723/mathias-jensen/210007/,2020-11-15 01:00:14.801815
3357,https://sofifa.com/player/215132/sebastian-moyano/210007/,2020-11-15 01:00:14.802195
3358,https://sofifa.com/player/239452/ibrahima-diallo/210007/,2020-11-15 01:00:14.802575
3359,https://sofifa.com/player/213597/diego-valdes/210007/,2020-11-15 01:00:14.802955
3360,https://sofifa.com/player/156253/joe-lewis/210007/,2020-11-15 01:00:14.803334
3361,https://sofifa.com/player/245597/victor-gomez-perea/210007/,2020-11-15 01:00:14.803716
3362,https://sofifa.com/player/234078/orel-mangala/210007/,2020-11-15 01:00:14.804094
3363,https://sofifa.com/player/245598/iddrisu-baba/210007/,2020-11-15 01:00:14.804472
3364,https://sofifa.com/player/215391/ibrahima-seck/210007/,2020-11-15 01:00:14.804850
3365,https://sofifa.com/player/230495/helton-luiz-celanova-vieira/210007/,2020-11-15 01:00:14.805228
3366,https://sofifa.com/player/231263/jeremy-gelin/210007/,2020-11-15 01:00:14.805610
3367,https://sofifa.com/player/243551/ali-gholizadeh/210007/,2020-11-15 01:00:14.805990
3368,https://sofifa.com/player/188000/sandro-manoel-dos-santos/210007/,2020-11-15 01:00:14.806370
3369,https://sofifa.com/player/220513/federico-ricci/210007/,2020-11-15 01:00:14.806750
3370,https://sofifa.com/player/176993/bojan-krkic-perez/210007/,2020-11-15 01:00:14.807134
3371,https://sofifa.com/player/233314/russell-canouse/210007/,2020-11-15 01:00:14.807571
3372,https://sofifa.com/player/2147/maarten-stekelenburg/210007/,2020-11-15 01:00:14.807957
3373,https://sofifa.com/player/199779/andre-hoffmann/210007/,2020-11-15 01:00:14.808336
3374,https://sofifa.com/player/227939/jean-evrard-kouassi/210007/,2020-11-15 01:00:14.808715
3375,https://sofifa.com/player/221284/jonathan-gradit/210007/,2020-11-15 01:00:14.809129
3376,https://sofifa.com/player/231524/tomas-pochettino/210007/,2020-11-15 01:00:14.809550
3377,https://sofifa.com/player/167524/jorge-torres-nilo/210007/,2020-11-15 01:00:14.809935
3378,https://sofifa.com/player/237156/moussa-wague/210007/,2020-11-15 01:00:14.810317
3379,https://sofifa.com/player/211557/federico-barba/210007/,2020-11-15 01:00:14.810932
3380,https://sofifa.com/player/218981/helibelton-palacios/210007/,2020-11-15 01:00:14.811317
3381,https://sofifa.com/player/230501/gerson-fabio-noalha-rochela/210007/,2020-11-15 01:00:14.811699
3382,https://sofifa.com/player/194149/fredrik-ulvestad/210007/,2020-11-15 01:00:14.812083
3383,https://sofifa.com/player/237670/bruno-alexandre-vieira-almeida/210007/,2020-11-15 01:00:14.812464
3384,https://sofifa.com/player/186982/alexander-buttner/210007/,2020-11-15 01:00:14.812844
3385,https://sofifa.com/player/192102/niklas-hult/210007/,2020-11-15 01:00:14.813222
3386,https://sofifa.com/player/230503/matheus-jadson-vidigal-morais/210007/,2020-11-15 01:00:14.813601
3387,https://sofifa.com/player/165735/brad-jones/210007/,2020-11-15 01:00:14.813982
3388,https://sofifa.com/player/198504/josip-drmic/210007/,2020-11-15 01:00:14.814363
3389,https://sofifa.com/player/211048/olarenwaju-kayode/210007/,2020-11-15 01:00:14.814742
3390,https://sofifa.com/player/214376/darwin-andrade/210007/,2020-11-15 01:00:14.815121
3391,https://sofifa.com/player/215144/emanuel-insua/210007/,2020-11-15 01:00:14.815499
3392,https://sofifa.com/player/224104/damian-martinez/210007/,2020-11-15 01:00:14.815877
3393,https://sofifa.com/player/247144/dino-hotic/210007/,2020-11-15 01:00:14.816255
3394,https://sofifa.com/player/222825/chadrac-akolo/210007/,2020-11-15 01:00:14.816633
3395,https://sofifa.com/player/253289/guzman-corujo/210007/,2020-11-15 01:00:14.817009
3396,https://sofifa.com/player/201066/dominik-kaiser/210007/,2020-11-15 01:00:14.817437
3397,https://sofifa.com/player/207722/cristiano-da-silva/210007/,2020-11-15 01:00:14.817821
3398,https://sofifa.com/player/211818/kevin-mohwald/210007/,2020-11-15 01:00:14.818200
3399,https://sofifa.com/player/214378/david-silva/210007/,2020-11-15 01:00:14.818580
3400,https://sofifa.com/player/192362/luciano-narsingh/210007/,2020-11-15 01:00:14.818957
3401,https://sofifa.com/player/229739/jacek-goralski/210007/,2020-11-15 01:00:14.819335
3402,https://sofifa.com/player/203884/koffi-djidji/210007/,2020-11-15 01:00:14.819698
3403,https://sofifa.com/player/228716/kevin-vazquez-comesana/210007/,2020-11-15 01:00:14.820077
3404,https://sofifa.com/player/239212/carlos-daniel-lopez-huesca/210007/,2020-11-15 01:00:14.820458
3405,https://sofifa.com/player/179820/luis-robles/210007/,2020-11-15 01:00:14.820838
3406,https://sofifa.com/player/188524/volkan-babacan/210007/,2020-11-15 01:00:14.821216
3407,https://sofifa.com/player/213613/simon-gustafson/210007/,2020-11-15 01:00:14.821595
3408,https://sofifa.com/player/228717/yoshinori-muto/210007/,2020-11-15 01:00:14.821972
3409,https://sofifa.com/player/200302/graeme-shinnie/210007/,2020-11-15 01:00:14.822350
3410,https://sofifa.com/player/197231/khouma-babacar/210007/,2020-11-15 01:00:14.822728
3411,https://sofifa.com/player/229487/lukas-klunter/210007/,2020-11-15 01:00:14.823105
3412,https://sofifa.com/player/244591/jayden-bogle/210007/,2020-11-15 01:00:14.823484
3413,https://sofifa.com/player/185199/sebastian-ribas/210007/,2020-11-15 01:00:14.824129
3414,https://sofifa.com/player/190576/matias-caruzzo/210007/,2020-11-15 01:00:14.824514
3415,https://sofifa.com/player/215665/filipe-miguel-neves-ferreira/210007/,2020-11-15 01:00:14.824967
3416,https://sofifa.com/player/220785/antonio-colak/210007/,2020-11-15 01:00:14.825358
3417,https://sofifa.com/player/210802/joakim-nilsson/210007/,2020-11-15 01:00:14.825739
3418,https://sofifa.com/player/211826/rafael-czichos/210007/,2020-11-15 01:00:14.826119
3419,https://sofifa.com/player/171378/paul-aguilar/210007/,2020-11-15 01:00:14.826499
3420,https://sofifa.com/player/241522/jonas-wind/210007/,2020-11-15 01:00:14.826878
3421,https://sofifa.com/player/195698/cheick-doukoure/210007/,2020-11-15 01:00:14.827258
3422,https://sofifa.com/player/215155/fernando-zuqui/210007/,2020-11-15 01:00:14.827635
3423,https://sofifa.com/player/202356/ziya-erdal/210007/,2020-11-15 01:00:14.828013
3424,https://sofifa.com/player/230260/guto-ramon-milazar-coimbra/210007/,2020-11-15 01:00:14.828393
3425,https://sofifa.com/player/234100/gonzalo-escobar/210007/,2020-11-15 01:00:14.828773
3426,https://sofifa.com/player/243828/matthew-longstaff/210007/,2020-11-15 01:00:14.829152
3427,https://sofifa.com/player/184436/alex-smithies/210007/,2020-11-15 01:00:14.829528
3428,https://sofifa.com/player/189300/mattias-johansson/210007/,2020-11-15 01:00:14.829906
3429,https://sofifa.com/player/211061/alexandru-maxim/210007/,2020-11-15 01:00:14.830284
3430,https://sofifa.com/player/215157/federico-lertora/210007/,2020-11-15 01:00:14.830660
3431,https://sofifa.com/player/189557/andrea-rispoli/210007/,2020-11-15 01:00:14.831041
3432,https://sofifa.com/player/190581/ulises-davila/210007/,2020-11-15 01:00:14.831418
3433,https://sofifa.com/player/192373/milton-caraglio/210007/,2020-11-15 01:00:14.831796
3434,https://sofifa.com/player/208502/josecarlos-van-rankin/210007/,2020-11-15 01:00:14.832173
3435,https://sofifa.com/player/169078/luke-freeman/210007/,2020-11-15 01:00:14.832552
3436,https://sofifa.com/player/255862/santiago-rodriguez/210007/,2020-11-15 01:00:14.832929
3437,https://sofifa.com/player/194934/daniel-jimenez-lopez/210007/,2020-11-15 01:00:14.833307
3438,https://sofifa.com/player/230263/adeilson-daniel-gesser-esser/210007/,2020-11-15 01:00:14.833685
3439,https://sofifa.com/player/203128/thomas-monconduit/210007/,2020-11-15 01:00:14.834065
3440,https://sofifa.com/player/222840/racine-coly/210007/,2020-11-15 01:00:14.834442
3441,https://sofifa.com/player/215417/christian-mathenia/210007/,2020-11-15 01:00:14.834820
3442,https://sofifa.com/player/208250/anastasios-bakasetas/210007/,2020-11-15 01:00:14.835198
3443,https://sofifa.com/player/224378/mattia-bani/210007/,2020-11-15 01:00:14.835576
3444,https://sofifa.com/player/228730/saul-salcedo/210007/,2020-11-15 01:00:14.835953
3445,https://sofifa.com/player/202107/alfredo-morales/210007/,2020-11-15 01:00:14.836334
3446,https://sofifa.com/player/225147/connor-roberts/210007/,2020-11-15 01:00:14.836712
3447,https://sofifa.com/player/230267/sebastiao-erick-couteira-baia/210007/,2020-11-15 01:00:14.837088
3448,https://sofifa.com/player/222844/walace-souza-silva/210007/,2020-11-15 01:00:14.837747
3449,https://sofifa.com/player/164477/john-obi-mikel/210007/,2020-11-15 01:00:14.838130
3450,https://sofifa.com/player/230525/joao-fabricio-bruinheira-salvador/210007/,2020-11-15 01:00:14.838509
3451,https://sofifa.com/player/238717/ethan-pinnock/210007/,2020-11-15 01:00:14.838888
3452,https://sofifa.com/player/138110/bruno-eduardo-regufe-alves/210007/,2020-11-15 01:00:14.839266
3453,https://sofifa.com/player/212350/lois-diony/210007/,2020-11-15 01:00:14.839646
3454,https://sofifa.com/player/177790/artur-jedrzejczyk/210007/,2020-11-15 01:00:14.840024
3455,https://sofifa.com/player/212607/maxime-chanot/210007/,2020-11-15 01:00:14.840440
3456,https://sofifa.com/player/214911/alfonso-parot/210007/,2020-11-15 01:00:14.840875
3457,https://sofifa.com/player/216447/alvaro-garcia-rivera/210007/,2020-11-15 01:00:14.841257
3458,https://sofifa.com/player/221311/johan-arango/210007/,2020-11-15 01:00:14.841640
3459,https://sofifa.com/player/223615/christian-chimino/210007/,2020-11-15 01:00:14.842018
3460,https://sofifa.com/player/230272/kaua-ricardo-abranches-simoes/210007/,2020-11-15 01:00:14.842397
3461,https://sofifa.com/player/234112/domilson-cordeiro-dos-santos/210007/,2020-11-15 01:00:14.842778
3462,https://sofifa.com/player/205953/joao-paulo-mior/210007/,2020-11-15 01:00:14.843158
3463,https://sofifa.com/player/219777/jose-manuel-rodriguez-benito/210007/,2020-11-15 01:00:14.843537
3464,https://sofifa.com/player/177537/nicolas-bertolo/210007/,2020-11-15 01:00:14.843917
3465,https://sofifa.com/player/190593/danijel-aleksic/210007/,2020-11-15 01:00:14.844298
3466,https://sofifa.com/player/192129/kristoffer-nordfeldt/210007/,2020-11-15 01:00:14.844677
3467,https://sofifa.com/player/214146/elvis-perlaza/210007/,2020-11-15 01:00:14.845057
3468,https://sofifa.com/player/230530/hugo-adryan-rubiaes-chaves/210007/,2020-11-15 01:00:14.845436
3469,https://sofifa.com/player/205955/brian-montenegro/210007/,2020-11-15 01:00:14.845816
3470,https://sofifa.com/player/194947/jagos-vukovic/210007/,2020-11-15 01:00:14.846193
3471,https://sofifa.com/player/205188/rachid-alioui/210007/,2020-11-15 01:00:14.846570
3472,https://sofifa.com/player/212100/max-lowe/210007/,2020-11-15 01:00:14.846947
3473,https://sofifa.com/player/164484/johan-dahlin/210007/,2020-11-15 01:00:14.847324
3474,https://sofifa.com/player/231044/joe-aribo/210007/,2020-11-15 01:00:14.847702
3475,https://sofifa.com/player/206469/taxiarchis-fountas/210007/,2020-11-15 01:00:14.848079
3476,https://sofifa.com/player/212613/wesley-said/210007/,2020-11-15 01:00:14.848457
3477,https://sofifa.com/player/230277/gustavo-rafael-lobateiro-gomes/210007/,2020-11-15 01:00:14.848835
3478,https://sofifa.com/player/189061/sascha-burchert/210007/,2020-11-15 01:00:14.849216
3479,https://sofifa.com/player/222598/nelson-macedo-monte/210007/,2020-11-15 01:00:14.849593
3480,https://sofifa.com/player/188038/ondrej-celustka/210007/,2020-11-15 01:00:14.849970
3481,https://sofifa.com/player/220295/enner-valencia/210007/,2020-11-15 01:00:14.850346
3482,https://sofifa.com/player/228231/alfredo-aguilar/210007/,2020-11-15 01:00:14.851004
3483,https://sofifa.com/player/234119/lucas-fernandes-da-silva/210007/,2020-11-15 01:00:14.851390
3484,https://sofifa.com/player/236935/hannes-wolf/210007/,2020-11-15 01:00:14.851773
3485,https://sofifa.com/player/180359/luis-carlos-correia-pinto/210007/,2020-11-15 01:00:14.852152
3486,https://sofifa.com/player/181383/jakob-johansson/210007/,2020-11-15 01:00:14.852532
3487,https://sofifa.com/player/211592/andrey-semenov/210007/,2020-11-15 01:00:14.852910
3488,https://sofifa.com/player/234376/lourency-n-rodrigues/210007/,2020-11-15 01:00:14.853291
3489,https://sofifa.com/player/189576/jonas-ramalho-chimeno/210007/,2020-11-15 01:00:14.853673
3490,https://sofifa.com/player/210313/thomas-murg/210007/,2020-11-15 01:00:14.854053
3491,https://sofifa.com/player/214665/juan-ramirez/210007/,2020-11-15 01:00:14.854430
3492,https://sofifa.com/player/172425/souleymane-bamba/210007/,2020-11-15 01:00:14.854808
3493,https://sofifa.com/player/184457/ricky-van-wolfswinkel/210007/,2020-11-15 01:00:14.855187
3494,https://sofifa.com/player/212618/fernando-aristeguieta/210007/,2020-11-15 01:00:14.855613
3495,https://sofifa.com/player/234122/jose-artur-de-lima-junior/210007/,2020-11-15 01:00:14.856022
3496,https://sofifa.com/player/251530/nuno-albertino-varela-tavares/210007/,2020-11-15 01:00:14.856469
3497,https://sofifa.com/player/221323/jerome-onguene/210007/,2020-11-15 01:00:14.856859
3498,https://sofifa.com/player/230283/evandro-sergio-rochedo-paulino/210007/,2020-11-15 01:00:14.857246
3499,https://sofifa.com/player/178571/rafael-wihby-bracali/210007/,2020-11-15 01:00:14.857631
3500,https://sofifa.com/player/245131/giorgi-tsitaishvili/210007/,2020-11-15 01:00:14.858012
3501,https://sofifa.com/player/200332/tomas-koubek/210007/,2020-11-15 01:00:14.858390
3502,https://sofifa.com/player/200588/jeong-ho-hong/210007/,2020-11-15 01:00:14.858768
3503,https://sofifa.com/player/184716/joe-allen/210007/,2020-11-15 01:00:14.859146
3504,https://sofifa.com/player/208525/gustavo-campanharo/210007/,2020-11-15 01:00:14.859523
3505,https://sofifa.com/player/215437/darnell-fisher/210007/,2020-11-15 01:00:14.859901
3506,https://sofifa.com/player/228237/christian-kouame-koffi/210007/,2020-11-15 01:00:14.860281
3507,https://sofifa.com/player/206222/pedro-bigas-rigo/210007/,2020-11-15 01:00:14.860657
3508,https://sofifa.com/player/212878/nicolas-castillo/210007/,2020-11-15 01:00:14.861033
3509,https://sofifa.com/player/176526/leonardo-burian/210007/,2020-11-15 01:00:14.861412
3510,https://sofifa.com/player/243854/mohamed-simakan/210007/,2020-11-15 01:00:14.861790
3511,https://sofifa.com/player/244622/javier-puado-diaz/210007/,2020-11-15 01:00:14.862168
3512,https://sofifa.com/player/210831/birger-verstraete/210007/,2020-11-15 01:00:14.862545
3513,https://sofifa.com/player/231823/justin-hoogma/210007/,2020-11-15 01:00:14.862922
3514,https://sofifa.com/player/235407/salih-ozcan/210007/,2020-11-15 01:00:14.863300
3515,https://sofifa.com/player/210320/ibrahima-mbaye/210007/,2020-11-15 01:00:14.863677
3516,https://sofifa.com/player/220048/simone-scuffet/210007/,2020-11-15 01:00:14.864390
3517,https://sofifa.com/player/222352/albian-ajeti/210007/,2020-11-15 01:00:14.864806
3518,https://sofifa.com/player/238224/amaral-alves-marcos-vinicius/210007/,2020-11-15 01:00:14.865189
3519,https://sofifa.com/player/253072/darwin-nunez/210007/,2020-11-15 01:00:14.865571
3520,https://sofifa.com/player/197777/jacopo-sala/210007/,2020-11-15 01:00:14.865950
3521,https://sofifa.com/player/211857/alejandro-jose-munoz-miguel/210007/,2020-11-15 01:00:14.866329
3522,https://sofifa.com/player/230289/santiago-andre-da-bruma-reis/210007/,2020-11-15 01:00:14.866710
3523,https://sofifa.com/player/240017/andreas-skov-olsen/210007/,2020-11-15 01:00:14.867089
3524,https://sofifa.com/player/199570/jesus-sanchez/210007/,2020-11-15 01:00:14.867467
3525,https://sofifa.com/player/242578/benoit-badiashile/210007/,2020-11-15 01:00:14.867843
3526,https://sofifa.com/player/208019/denys-bain/210007/,2020-11-15 01:00:14.868220
3527,https://sofifa.com/player/229011/kevin-ndoram/210007/,2020-11-15 01:00:14.868596
3528,https://sofifa.com/player/246419/yari-verschaeren/210007/,2020-11-15 01:00:14.868970
