int_team_id,str_url,dt_crawled
344,https://sofifa.com/team/100757/dinamo-bucuresti/,2020-11-15 00:14:32.801305
345,https://sofifa.com/team/675/beerschot-ac/,2020-11-15 00:14:32.801687
346,https://sofifa.com/team/101028/hatayspor/,2020-11-15 00:14:32.802067
347,https://sofifa.com/team/680/sint-truidense-vv/,2020-11-15 00:14:32.802484
348,https://sofifa.com/team/689/new-york-red-bulls/,2020-11-15 00:14:32.802867
349,https://sofifa.com/team/693/chicago-fire/,2020-11-15 00:14:32.803249
350,https://sofifa.com/team/694/colorado-rapids/,2020-11-15 00:14:32.803631
351,https://sofifa.com/team/698/houston-dynamo/,2020-11-15 00:14:32.804014
352,https://sofifa.com/team/708/hammarby-if/,2020-11-15 00:14:32.804396
353,https://sofifa.com/team/710/djurgardens-if/,2020-11-15 00:14:32.804777
354,https://sofifa.com/team/111560/royal-excel-mouscron/,2020-11-15 00:14:32.805157
355,https://sofifa.com/team/1746/empoli/,2020-11-15 00:14:32.805540
356,https://sofifa.com/team/114899/mazatlan-fc/,2020-11-15 00:14:32.805924
357,https://sofifa.com/team/982/fc-seoul/,2020-11-15 00:14:32.806305
358,https://sofifa.com/team/101084/gimnasia-y-esgrima-la-plata/,2020-11-15 00:14:32.806693
359,https://sofifa.com/team/112092/nagoya-grampus/,2020-11-15 00:14:32.807074
360,https://sofifa.com/team/112093/gamba-osaka/,2020-11-15 00:14:32.807456
361,https://sofifa.com/team/100831/ad-alcorcon/,2020-11-15 00:14:32.807838
362,https://sofifa.com/team/487/vfl-osnabruck/,2020-11-15 00:14:32.808221
363,https://sofifa.com/team/2023/sd-ponferradina/,2020-11-15 00:14:32.808602
364,https://sofifa.com/team/110827/real-oviedo/,2020-11-15 00:14:32.808985
365,https://sofifa.com/team/749/bb-erzurumspor/,2020-11-15 00:14:32.809366
366,https://sofifa.com/team/101102/deportivo-cali/,2020-11-15 00:14:32.809747
367,https://sofifa.com/team/110831/cd-lugo/,2020-11-15 00:14:32.810128
368,https://sofifa.com/team/110065/cf-fuenlabrada/,2020-11-15 00:14:32.810510
369,https://sofifa.com/team/114162/nashville-sc/,2020-11-15 00:14:32.810892
370,https://sofifa.com/team/100851/fc-cartagena/,2020-11-15 00:14:32.811274
371,https://sofifa.com/team/110580/rosario-central/,2020-11-15 00:14:32.811654
372,https://sofifa.com/team/100087/oud-heverlee-leuven/,2020-11-15 00:14:32.812036
373,https://sofifa.com/team/101112/vancouver-whitecaps-fc/,2020-11-15 00:14:32.812418
374,https://sofifa.com/team/110329/fc-st-pauli/,2020-11-15 00:14:32.812909
375,https://sofifa.com/team/506/fc-erzgebirge-aue/,2020-11-15 00:14:32.813303
376,https://sofifa.com/team/113149/fc-cincinnati/,2020-11-15 00:14:32.813951
377,https://sofifa.com/team/1797/rotherham-united/,2020-11-15 00:14:32.814342
378,https://sofifa.com/team/1800/coventry-city/,2020-11-15 00:14:32.814730
379,https://sofifa.com/team/269/brondby-if/,2020-11-15 00:14:32.815113
380,https://sofifa.com/team/1805/grenoble-foot-38/,2020-11-15 00:14:32.815497
381,https://sofifa.com/team/271/aarhus-gf/,2020-11-15 00:14:32.815878
382,https://sofifa.com/team/112408/al-wehda/,2020-11-15 00:14:32.816260
383,https://sofifa.com/team/113180/fc-viitorul/,2020-11-15 00:14:32.816640
384,https://sofifa.com/team/101150/fc-tokyo/,2020-11-15 00:14:32.817020
385,https://sofifa.com/team/113183/oita-trinita/,2020-11-15 00:14:32.817401
386,https://sofifa.com/team/112162/jiangsu-suning-fc/,2020-11-15 00:14:32.817779
387,https://sofifa.com/team/1832/karlsruher-sc/,2020-11-15 00:14:32.818156
388,https://sofifa.com/team/820/aalborg-bk/,2020-11-15 00:14:32.818643
389,https://sofifa.com/team/110394/arsenal-de-sarandi/,2020-11-15 00:14:32.819031
390,https://sofifa.com/team/112444/hokkaido-consadole-sapporo/,2020-11-15 00:14:32.819417
391,https://sofifa.com/team/319/ifk-goteborg/,2020-11-15 00:14:32.819801
392,https://sofifa.com/team/110913/waasland-beveren/,2020-11-15 00:14:32.820183
393,https://sofifa.com/team/112965/central-cordoba/,2020-11-15 00:14:32.820564
394,https://sofifa.com/team/1873/wisla-krakow/,2020-11-15 00:14:32.820948
395,https://sofifa.com/team/111707/club-atletico-aldosivi/,2020-11-15 00:14:32.821329
396,https://sofifa.com/team/111711/club-atletico-huracan/,2020-11-15 00:14:32.821711
397,https://sofifa.com/team/614/ac-ajaccio/,2020-11-15 00:14:32.822093
398,https://sofifa.com/team/1908/fc-twente/,2020-11-15 00:14:32.822475
399,https://sofifa.com/team/110456/valenciennes-fc/,2020-11-15 00:14:32.822859
400,https://sofifa.com/team/110968/club-bolivar/,2020-11-15 00:14:32.823241
401,https://sofifa.com/team/1914/pec-zwolle/,2020-11-15 00:14:32.823620
402,https://sofifa.com/team/1923/luton-town/,2020-11-15 00:14:32.824001
403,https://sofifa.com/team/112516/cd-tondela/,2020-11-15 00:14:32.824382
404,https://sofifa.com/team/1932/barnsley/,2020-11-15 00:14:32.824762
405,https://sofifa.com/team/918/fk-bodoglimt/,2020-11-15 00:14:32.825144
406,https://sofifa.com/team/114582/deportivo-binacional/,2020-11-15 00:14:32.825525
407,https://sofifa.com/team/112535/union-la-calera/,2020-11-15 00:14:32.825904
408,https://sofifa.com/team/110745/jagiellonia-bialystok/,2020-11-15 00:14:32.826284
409,https://sofifa.com/team/112541/wuhan-zall/,2020-11-15 00:14:32.827288
410,https://sofifa.com/team/111779/henan-jianye-fc/,2020-11-15 00:14:32.827705
411,https://sofifa.com/team/110500/eintracht-braunschweig/,2020-11-15 00:14:32.828093
412,https://sofifa.com/team/682/kv-oostende/,2020-11-15 00:14:32.828481
413,https://sofifa.com/team/433/aik/,2020-11-15 00:14:32.828869
414,https://sofifa.com/team/110770/fc-sion/,2020-11-15 00:14:32.829255
415,https://sofifa.com/team/702/ifk-norrkoping/,2020-11-15 00:14:32.829641
416,https://sofifa.com/team/1474/pohang-steelers/,2020-11-15 00:14:32.830025
417,https://sofifa.com/team/111817/paris-fc/,2020-11-15 00:14:32.830408
418,https://sofifa.com/team/1738/le-havre-ac/,2020-11-15 00:14:32.830782
419,https://sofifa.com/team/111822/wolfsberger-ac/,2020-11-15 00:14:32.831164
420,https://sofifa.com/team/112847/astra-giurgiu/,2020-11-15 00:14:32.831552
421,https://sofifa.com/team/209/sk-sturm-graz/,2020-11-15 00:14:32.831941
422,https://sofifa.com/team/1750/ksv-cercle-brugge/,2020-11-15 00:14:32.832323
423,https://sofifa.com/team/111575/urawa-red-diamonds/,2020-11-15 00:14:32.832705
424,https://sofifa.com/team/111065/real-salt-lake/,2020-11-15 00:14:32.833084
425,https://sofifa.com/team/476/ud-logrones/,2020-11-15 00:14:32.833467
426,https://sofifa.com/team/112096/ettifaq-fc/,2020-11-15 00:14:32.833847
427,https://sofifa.com/team/111329/club-guarani/,2020-11-15 00:14:32.834235
428,https://sofifa.com/team/111091/lechia-gdansk/,2020-11-15 00:14:32.834622
429,https://sofifa.com/team/115199/oceanico-fc/,2020-11-15 00:14:32.835003
430,https://sofifa.com/team/112389/al-faisaly/,2020-11-15 00:14:32.835384
431,https://sofifa.com/team/112393/al-taawoun/,2020-11-15 00:14:32.835767
432,https://sofifa.com/team/1815/clermont-foot-63/,2020-11-15 00:14:32.836148
433,https://sofifa.com/team/100634/heracles-almelo/,2020-11-15 00:14:32.836528
434,https://sofifa.com/team/101149/shimizu-s-pulse/,2020-11-15 00:14:32.836907
435,https://sofifa.com/team/543/ssv-jahn-regensburg/,2020-11-15 00:14:32.837287
436,https://sofifa.com/team/100646/sparta-rotterdam/,2020-11-15 00:14:32.837669
437,https://sofifa.com/team/100651/vvv-venlo/,2020-11-15 00:14:32.838050
438,https://sofifa.com/team/10032/fc-lugano/,2020-11-15 00:14:32.838430
439,https://sofifa.com/team/112705/coquimbo-unido/,2020-11-15 00:14:32.838812
440,https://sofifa.com/team/110150/queretaro/,2020-11-15 00:14:32.839191
441,https://sofifa.com/team/81/hibernian/,2020-11-15 00:14:32.839571
442,https://sofifa.com/team/82/kilmarnock/,2020-11-15 00:14:32.839950
443,https://sofifa.com/team/112978/hebei-china-fortune-fc/,2020-11-15 00:14:32.840329
444,https://sofifa.com/team/83/motherwell/,2020-11-15 00:14:32.840709
445,https://sofifa.com/team/89/charlton-athletic/,2020-11-15 00:14:32.841369
446,https://sofifa.com/team/106/sunderland/,2020-11-15 00:14:32.841758
447,https://sofifa.com/team/111723/deportivo-pasto/,2020-11-15 00:14:32.842143
448,https://sofifa.com/team/1905/rkc-waalwijk/,2020-11-15 00:14:32.842581
449,https://sofifa.com/team/110197/fc-wurzburger-kickers/,2020-11-15 00:14:32.842963
450,https://sofifa.com/team/634/fortuna-sittard/,2020-11-15 00:14:32.843346
451,https://sofifa.com/team/110974/jorge-wilstermann/,2020-11-15 00:14:32.843729
452,https://sofifa.com/team/898/fc-st-gallen/,2020-11-15 00:14:32.844110
453,https://sofifa.com/team/112260/fleetwood-town/,2020-11-15 00:14:32.844488
454,https://sofifa.com/team/111239/fc-ingolstadt-04/,2020-11-15 00:14:32.844868
455,https://sofifa.com/team/110984/emelec/,2020-11-15 00:14:32.845248
456,https://sofifa.com/team/650/ado-den-haag/,2020-11-15 00:14:32.845629
457,https://sofifa.com/team/1933/wycombe-wanderers/,2020-11-15 00:14:32.846010
458,https://sofifa.com/team/114580/delfin-sc/,2020-11-15 00:14:32.846393
459,https://sofifa.com/team/919/sk-brann/,2020-11-15 00:14:32.846776
460,https://sofifa.com/team/920/valerenga-fotball/,2020-11-15 00:14:32.847156
461,https://sofifa.com/team/110746/pogon-szczecin/,2020-11-15 00:14:32.847535
462,https://sofifa.com/team/110747/cracovia/,2020-11-15 00:14:32.847916
463,https://sofifa.com/team/111773/shenzhen-fc/,2020-11-15 00:14:32.848300
464,https://sofifa.com/team/1951/oxford-united/,2020-11-15 00:14:32.848681
465,https://sofifa.com/team/1952/hull-city/,2020-11-15 00:14:32.849060
466,https://sofifa.com/team/165/spvgg-greuther-furth/,2020-11-15 00:14:32.849546
467,https://sofifa.com/team/1447/sonderjyske/,2020-11-15 00:14:32.849935
468,https://sofifa.com/team/15021/ce-sabadell-fc/,2020-11-15 00:14:32.850360
469,https://sofifa.com/team/700/if-elfsborg/,2020-11-15 00:14:32.850796
470,https://sofifa.com/team/112836/vegalta-sendai/,2020-11-15 00:14:32.851184
471,https://sofifa.com/team/711/bk-hacken/,2020-11-15 00:14:32.851568
472,https://sofifa.com/team/212/la-berrichonne-de-chateauroux/,2020-11-15 00:14:32.851953
473,https://sofifa.com/team/983/suwon-samsung-bluewings/,2020-11-15 00:14:32.852337
474,https://sofifa.com/team/2017/tsv-hartberg/,2020-11-15 00:14:32.852721
475,https://sofifa.com/team/226/fc-sochaux-montbeliard/,2020-11-15 00:14:32.853105
476,https://sofifa.com/team/101097/audax-italiano/,2020-11-15 00:14:32.853487
477,https://sofifa.com/team/492/sv-wehen-wiesbaden/,2020-11-15 00:14:32.853871
478,https://sofifa.com/team/111086/piast-gliwice/,2020-11-15 00:14:32.854254
479,https://sofifa.com/team/100852/cd-castellon/,2020-11-15 00:14:32.854637
480,https://sofifa.com/team/111092/slask-wroclaw/,2020-11-15 00:14:32.855021
481,https://sofifa.com/team/110069/cd-mirandes/,2020-11-15 00:14:32.855696
482,https://sofifa.com/team/110581/patronato/,2020-11-15 00:14:32.856086
483,https://sofifa.com/team/503/sg-dynamo-dresden/,2020-11-15 00:14:32.856468
484,https://sofifa.com/team/112378/dalian-yifang-fc/,2020-11-15 00:14:32.856853
485,https://sofifa.com/team/112637/gaz-metan-medias/,2020-11-15 00:14:32.857237
486,https://sofifa.com/team/1790/portsmouth/,2020-11-15 00:14:32.857622
487,https://sofifa.com/team/2055/sangju-sangmu-fc/,2020-11-15 00:14:32.858003
488,https://sofifa.com/team/2056/daegu-fc/,2020-11-15 00:14:32.858385
489,https://sofifa.com/team/112392/al-raed/,2020-11-15 00:14:32.858767
490,https://sofifa.com/team/113161/shonan-bellmare/,2020-11-15 00:14:32.859151
491,https://sofifa.com/team/780/sv-ried/,2020-11-15 00:14:32.859533
492,https://sofifa.com/team/272/odense-boldklub/,2020-11-15 00:14:32.859914
493,https://sofifa.com/team/1813/chamois-niortais-football-club/,2020-11-15 00:14:32.860295
494,https://sofifa.com/team/27/fc-hansa-rostock/,2020-11-15 00:14:32.860678
495,https://sofifa.com/team/29/1-fc-kaiserslautern/,2020-11-15 00:14:32.861061
496,https://sofifa.com/team/1823/as-nancy-lorraine/,2020-11-15 00:14:32.861441
497,https://sofifa.com/team/112671/nacional-asuncion/,2020-11-15 00:14:32.861822
498,https://sofifa.com/team/111399/perth-glory/,2020-11-15 00:14:32.862204
499,https://sofifa.com/team/111400/sydney-fc/,2020-11-15 00:14:32.862589
500,https://sofifa.com/team/111659/rodez-aveyron-football/,2020-11-15 00:14:32.862971
501,https://sofifa.com/team/300/viking-fk/,2020-11-15 00:14:32.863353
502,https://sofifa.com/team/112429/guangzhou-rf-fc/,2020-11-15 00:14:32.863737
503,https://sofifa.com/team/113197/yokohama-fc/,2020-11-15 00:14:32.864118
504,https://sofifa.com/team/113458/ik-sirius/,2020-11-15 00:14:32.864499
505,https://sofifa.com/team/113459/kristiansund-bk/,2020-11-15 00:14:32.864888
506,https://sofifa.com/team/110645/viktoria-koln/,2020-11-15 00:14:32.865269
507,https://sofifa.com/team/822/vejle-boldklub/,2020-11-15 00:14:32.865652
508,https://sofifa.com/team/324/servette-fc/,2020-11-15 00:14:32.866306
509,https://sofifa.com/team/114511/sport-huancayo/,2020-11-15 00:14:32.866716
510,https://sofifa.com/team/94/ipswich-town/,2020-11-15 00:14:32.867102
511,https://sofifa.com/team/112224/melbourne-city-fc/,2020-11-15 00:14:32.867488
512,https://sofifa.com/team/111715/club-atletico-tigre/,2020-11-15 00:14:32.867871
513,https://sofifa.com/team/114024/club-plaza-colonia/,2020-11-15 00:14:32.868254
514,https://sofifa.com/team/894/fc-zurich/,2020-11-15 00:14:32.868637
515,https://sofifa.com/team/127/shrewsbury/,2020-11-15 00:14:32.869021
516,https://sofifa.com/team/1926/blackpool/,2020-11-15 00:14:32.869404
517,https://sofifa.com/team/110987/sd-aucas/,2020-11-15 00:14:32.869786
518,https://sofifa.com/team/114575/river-plate-asuncion/,2020-11-15 00:14:32.870448
519,https://sofifa.com/team/114577/always-ready/,2020-11-15 00:14:32.870838
520,https://sofifa.com/team/1938/peterborough-united/,2020-11-15 00:14:32.871222
521,https://sofifa.com/team/917/stabaek-fotball/,2020-11-15 00:14:32.871606
522,https://sofifa.com/team/114581/universidad-catolica-del-ecuador/,2020-11-15 00:14:32.871989
523,https://sofifa.com/team/114326/rakow-czestochowa/,2020-11-15 00:14:32.872373
524,https://sofifa.com/team/111002/centro-atletico-fenix/,2020-11-15 00:14:32.872755
525,https://sofifa.com/team/110749/zaglebie-lubin/,2020-11-15 00:14:32.873139
526,https://sofifa.com/team/111774/tianjin-teda-fc/,2020-11-15 00:14:32.873522
527,https://sofifa.com/team/110752/fc-botosani/,2020-11-15 00:14:32.873904
528,https://sofifa.com/team/15009/scr-altach/,2020-11-15 00:14:32.874285
529,https://sofifa.com/team/111010/alianza-lima/,2020-11-15 00:14:32.874667
530,https://sofifa.com/team/113058/abha-club/,2020-11-15 00:14:32.875050
531,https://sofifa.com/team/420/gornik-zabrze/,2020-11-15 00:14:32.875435
532,https://sofifa.com/team/167/kfc-uerdingen-05/,2020-11-15 00:14:32.875816
533,https://sofifa.com/team/172/spvgg-unterhaching/,2020-11-15 00:14:32.876197
534,https://sofifa.com/team/110765/incheon-united-fc/,2020-11-15 00:14:32.876577
535,https://sofifa.com/team/432/helsingborgs-if/,2020-11-15 00:14:32.876958
536,https://sofifa.com/team/1456/odds-bk/,2020-11-15 00:14:32.877345
537,https://sofifa.com/team/111326/liverpool-futbol-club/,2020-11-15 00:14:32.877729
538,https://sofifa.com/team/111327/cd-huachipato/,2020-11-15 00:14:32.878111
539,https://sofifa.com/team/113378/sepsi-osk/,2020-11-15 00:14:32.878493
540,https://sofifa.com/team/111331/el-nacional/,2020-11-15 00:14:32.878873
541,https://sofifa.com/team/114147/fc-hermannstadt/,2020-11-15 00:14:32.879256
542,https://sofifa.com/team/111334/melgar-fbc/,2020-11-15 00:14:32.879640
543,https://sofifa.com/team/110321/pau-fc/,2020-11-15 00:14:32.880020
544,https://sofifa.com/team/112115/gangwon-fc/,2020-11-15 00:14:32.880400
545,https://sofifa.com/team/1786/randers-fc/,2020-11-15 00:14:32.880784
546,https://sofifa.com/team/1788/fc-nordsjaelland/,2020-11-15 00:14:32.881198
547,https://sofifa.com/team/110597/sv-meppen/,2020-11-15 00:14:32.881605
548,https://sofifa.com/team/1798/milton-keynes-dons/,2020-11-15 00:14:32.882108
549,https://sofifa.com/team/112390/al-fateh/,2020-11-15 00:14:32.882578
550,https://sofifa.com/team/113926/salford-city/,2020-11-15 00:14:32.882990
551,https://sofifa.com/team/113160/sagan-tosu/,2020-11-15 00:14:32.883379
552,https://sofifa.com/team/112659/cusco-fc/,2020-11-15 00:14:32.883766
553,https://sofifa.com/team/113182/fc-voluntari/,2020-11-15 00:14:32.884152
554,https://sofifa.com/team/33/tsv-1860-munchen/,2020-11-15 00:14:32.884823
555,https://sofifa.com/team/1569/wisla-plock/,2020-11-15 00:14:32.885218
556,https://sofifa.com/team/1825/msv-duisburg/,2020-11-15 00:14:32.885605
557,https://sofifa.com/team/112184/river-plate-montevideo/,2020-11-15 00:14:32.886116
558,https://sofifa.com/team/113217/damac-fc/,2020-11-15 00:14:32.886509
559,https://sofifa.com/team/837/dundalk/,2020-11-15 00:14:32.886897
560,https://sofifa.com/team/1862/fc-lausanne-sport/,2020-11-15 00:14:32.887281
561,https://sofifa.com/team/112199/sarpsborg-08-ff/,2020-11-15 00:14:32.887664
562,https://sofifa.com/team/621/livingston-fc/,2020-11-15 00:14:32.888050
563,https://sofifa.com/team/110967/club-blooming/,2020-11-15 00:14:32.888436
564,https://sofifa.com/team/1917/wigan-athletic/,2020-11-15 00:14:32.888820
565,https://sofifa.com/team/112258/gwangju-fc/,2020-11-15 00:14:32.889205
566,https://sofifa.com/team/142/doncaster-rovers/,2020-11-15 00:14:32.889587
567,https://sofifa.com/team/110482/hallescher-fc/,2020-11-15 00:14:32.890060
568,https://sofifa.com/team/922/stromsgodset-if/,2020-11-15 00:14:32.890445
569,https://sofifa.com/team/1446/ac-horsens/,2020-11-15 00:14:32.890827
570,https://sofifa.com/team/15015/burton-albion/,2020-11-15 00:14:32.891209
571,https://sofifa.com/team/1962/bristol-rovers/,2020-11-15 00:14:32.891589
572,https://sofifa.com/team/111276/usl-dunkerque/,2020-11-15 00:14:32.891974
573,https://sofifa.com/team/181/dundee-united/,2020-11-15 00:14:32.892357
574,https://sofifa.com/team/15040/wsg-tirol/,2020-11-15 00:14:32.892738
575,https://sofifa.com/team/705/orebro-sk/,2020-11-15 00:14:32.893121
576,https://sofifa.com/team/100804/st-johnstone-fc/,2020-11-15 00:14:32.893503
577,https://sofifa.com/team/110532/sv-waldhof-mannheim/,2020-11-15 00:14:32.893884
578,https://sofifa.com/team/112075/skn-st-polten/,2020-11-15 00:14:32.894266
579,https://sofifa.com/team/111821/fc-admira-wacker-modling/,2020-11-15 00:14:32.894649
580,https://sofifa.com/team/112080/sol-de-america/,2020-11-15 00:14:32.895028
581,https://sofifa.com/team/981/seongnam-fc/,2020-11-15 00:14:32.895408
582,https://sofifa.com/team/114398/turkgucu-munchen/,2020-11-15 00:14:32.895787
583,https://sofifa.com/team/110815/politehnica-iasi/,2020-11-15 00:14:32.896169
584,https://sofifa.com/team/100325/hjk-helsinki/,2020-11-15 00:14:32.896548
585,https://sofifa.com/team/101103/independiente-medellin/,2020-11-15 00:14:32.896995
586,https://sofifa.com/team/112627/fc-chambly-oise/,2020-11-15 00:14:32.897434
587,https://sofifa.com/team/110588/1-fc-magdeburg/,2020-11-15 00:14:32.897827
588,https://sofifa.com/team/110592/fsv-zwickau/,2020-11-15 00:14:32.898214
589,https://sofifa.com/team/1802/gillingham/,2020-11-15 00:14:32.898598
590,https://sofifa.com/team/523/1-fc-saarbrucken/,2020-11-15 00:14:32.898981
591,https://sofifa.com/team/113173/ostersunds-fk/,2020-11-15 00:14:32.899634
592,https://sofifa.com/team/112667/nacional-potosi/,2020-11-15 00:14:32.900022
593,https://sofifa.com/team/112420/mjondalen-if/,2020-11-15 00:14:32.900403
594,https://sofifa.com/team/1829/vfb-lubeck/,2020-11-15 00:14:32.900787
595,https://sofifa.com/team/112165/chongqing-dangdai-lifan-fc-swm-team/,2020-11-15 00:14:32.901170
596,https://sofifa.com/team/112427/western-sydney-wanderers/,2020-11-15 00:14:32.901584
597,https://sofifa.com/team/306/shamrock-rovers/,2020-11-15 00:14:32.902201
598,https://sofifa.com/team/112961/qingdao-huanghai-fc/,2020-11-15 00:14:32.902897
599,https://sofifa.com/team/113222/al-hazem/,2020-11-15 00:14:32.903571
600,https://sofifa.com/team/114004/stal-mielec/,2020-11-15 00:14:32.904168
601,https://sofifa.com/team/110679/bayern-munchen-ii/,2020-11-15 00:14:32.904585
602,https://sofifa.com/team/114023/western-united-fc/,2020-11-15 00:14:32.904986
603,https://sofifa.com/team/121/crewe-alexandra/,2020-11-15 00:14:32.905381
604,https://sofifa.com/team/110970/oriente-petrolero/,2020-11-15 00:14:32.905777
605,https://sofifa.com/team/112259/afc-wimbledon/,2020-11-15 00:14:32.906171
606,https://sofifa.com/team/1928/port-vale/,2020-11-15 00:14:32.906566
607,https://sofifa.com/team/1929/plymouth-argyle/,2020-11-15 00:14:32.906956
608,https://sofifa.com/team/1930/northampton-town/,2020-11-15 00:14:32.907352
609,https://sofifa.com/team/110989/caracas-fc/,2020-11-15 00:14:32.907742
610,https://sofifa.com/team/1934/swindon-town/,2020-11-15 00:14:32.908129
611,https://sofifa.com/team/1935/colchester-united/,2020-11-15 00:14:32.908516
612,https://sofifa.com/team/110992/ac-mineros-de-guayana/,2020-11-15 00:14:32.908902
613,https://sofifa.com/team/1940/mansfield-town/,2020-11-15 00:14:32.909289
614,https://sofifa.com/team/149/lincoln-city/,2020-11-15 00:14:32.909675
615,https://sofifa.com/team/111766/wellington-phoenix/,2020-11-15 00:14:32.910061
616,https://sofifa.com/team/100759/fc-arges/,2020-11-15 00:14:32.910447
617,https://sofifa.com/team/15001/lyngby-bk/,2020-11-15 00:14:32.910833
618,https://sofifa.com/team/110750/uta-arad/,2020-11-15 00:14:32.911217
619,https://sofifa.com/team/1439/kalmar-ff/,2020-11-15 00:14:32.911598
620,https://sofifa.com/team/113057/al-fayha/,2020-11-15 00:14:32.911982
621,https://sofifa.com/team/1463/fk-haugesund/,2020-11-15 00:14:32.912365
622,https://sofifa.com/team/1476/busan-ipark/,2020-11-15 00:14:32.912751
623,https://sofifa.com/team/100805/st-mirren/,2020-11-15 00:14:32.913485
624,https://sofifa.com/team/15048/tranmere-rovers/,2020-11-15 00:14:32.914170
625,https://sofifa.com/team/1757/sandefjord-fotball/,2020-11-15 00:14:32.914861
626,https://sofifa.com/team/111332/estudiantes-de-merida/,2020-11-15 00:14:32.915549
627,https://sofifa.com/team/113387/chindia-targoviste/,2020-11-15 00:14:32.916460
628,https://sofifa.com/team/111087/podbeskidzie-bielsko-biala/,2020-11-15 00:14:32.917033
629,https://sofifa.com/team/113391/academica-clinceni/,2020-11-15 00:14:32.917556
630,https://sofifa.com/team/1524/ik-start/,2020-11-15 00:14:32.918076
631,https://sofifa.com/team/4/bolton-wanderers/,2020-11-15 00:14:32.918597
632,https://sofifa.com/team/1803/walsall/,2020-11-15 00:14:32.919117
633,https://sofifa.com/team/1804/bradford-city/,2020-11-15 00:14:32.919633
634,https://sofifa.com/team/112916/aragua-fc/,2020-11-15 00:14:32.920155
635,https://sofifa.com/team/286/fc-vaduz/,2020-11-15 00:14:32.920673
636,https://sofifa.com/team/111397/melbourne-victory/,2020-11-15 00:14:32.921193
637,https://sofifa.com/team/111398/newcastle-jets/,2020-11-15 00:14:32.921708
638,https://sofifa.com/team/112169/falkenbergs-ff/,2020-11-15 00:14:32.922230
639,https://sofifa.com/team/110890/crawley-town/,2020-11-15 00:14:32.922723
640,https://sofifa.com/team/561/forest-green-rovers/,2020-11-15 00:14:32.923189
641,https://sofifa.com/team/113743/varbergs-bois/,2020-11-15 00:14:32.923653
642,https://sofifa.com/team/112985/shijiazhuang-ever-bright-fc/,2020-11-15 00:14:32.924118
643,https://sofifa.com/team/631/ross-county-fc/,2020-11-15 00:14:32.924577
644,https://sofifa.com/team/112254/newport-county/,2020-11-15 00:14:32.925039
645,https://sofifa.com/team/112511/warta-poznan/,2020-11-15 00:14:32.925505
646,https://sofifa.com/team/1920/oldham-athletic/,2020-11-15 00:14:32.925965
647,https://sofifa.com/team/143/exeter-city/,2020-11-15 00:14:32.926508
648,https://sofifa.com/team/1936/cheltenham-town/,2020-11-15 00:14:32.927002
649,https://sofifa.com/team/1955/rochdale/,2020-11-15 00:14:32.927479
650,https://sofifa.com/team/110501/sc-verl/,2020-11-15 00:14:32.927987
651,https://sofifa.com/team/114598/club-atletico-grau/,2020-11-15 00:14:32.928668
652,https://sofifa.com/team/114604/macarthur-fc/,2020-11-15 00:14:32.929118
653,https://sofifa.com/team/184/hamilton-academical-fc/,2020-11-15 00:14:32.929517
654,https://sofifa.com/team/112072/mjallby-aif/,2020-11-15 00:14:32.929913
655,https://sofifa.com/team/1755/aalesunds-fk/,2020-11-15 00:14:32.930307
656,https://sofifa.com/team/110313/accrington-stanley/,2020-11-15 00:14:32.930696
657,https://sofifa.com/team/111393/adelaide-united/,2020-11-15 00:14:32.931083
658,https://sofifa.com/team/111395/brisbane-roar/,2020-11-15 00:14:32.931474
659,https://sofifa.com/team/92/grimsby-town/,2020-11-15 00:14:32.931863
660,https://sofifa.com/team/357/morecambe/,2020-11-15 00:14:32.932253
661,https://sofifa.com/team/361/stevenage/,2020-11-15 00:14:32.932644
662,https://sofifa.com/team/1944/cambridge-united/,2020-11-15 00:14:32.933035
663,https://sofifa.com/team/1949/scunthorpe-united/,2020-11-15 00:14:32.933706
664,https://sofifa.com/team/111006/sportivo-luqueno/,2020-11-15 00:14:32.934101
665,https://sofifa.com/team/1954/southend-united/,2020-11-15 00:14:32.934488
666,https://sofifa.com/team/1958/leyton-orient/,2020-11-15 00:14:32.934873
667,https://sofifa.com/team/113345/al-adalah/,2020-11-15 00:14:32.935260
668,https://sofifa.com/team/1480/carlisle-united/,2020-11-15 00:14:32.935646
669,https://sofifa.com/team/112912/zamora-fc/,2020-11-15 00:14:32.936029
670,https://sofifa.com/team/111396/central-coast-mariners/,2020-11-15 00:14:32.936413
671,https://sofifa.com/team/305/bohemian-fc/,2020-11-15 00:14:32.936800
672,https://sofifa.com/team/381/barrow/,2020-11-15 00:14:32.937225
673,https://sofifa.com/team/112222/harrogate-town/,2020-11-15 00:14:32.937608
674,https://sofifa.com/team/423/st-patricks-athletic/,2020-11-15 00:14:32.937991
675,https://sofifa.com/team/445/derry-city/,2020-11-15 00:14:32.938374
676,https://sofifa.com/team/114623/llaneros-de-guanare/,2020-11-15 00:14:32.938756
677,https://sofifa.com/team/563/sligo-rovers/,2020-11-15 00:14:32.939140
678,https://sofifa.com/team/834/shelbourne-fc/,2020-11-15 00:14:32.939522
679,https://sofifa.com/team/111131/finn-harps/,2020-11-15 00:14:32.939904
680,https://sofifa.com/team/422/cork-city/,2020-11-15 00:14:32.940285
681,https://sofifa.com/team/753/waterford-fc/,2020-11-15 00:14:32.940669
