Golden;Trusted judgments;Last judgment at;birthplace;birthplace:confidence;Date of birth;date_of_birth:confidence;Race / ethnicity;race_ethnicity:confidence;Religion;religion:confidence;Sexual orientation;sexual_orientation:confidence;Year of award;year_of_award:confidence;Award;Bio;birthplace_gold;date_of_birth_gold;Movie;Person;race_ethnicity_gold;religion_gold;sexual_orientation_gold;year_of_award_gold
FALSE;3;2015-02-10T10:51:00+07:00;Port Talbot, Wales;1;2037-12-31;1;White;1;;1;Straight;1;1992;1;Best Actor;http://www.nndb.com/people/005/000023933/;;;Silence of the Lambs;Anthony Hopkins;;;;
FALSE;3;2015-02-10T08:51:00+07:00;Pozzuoli, Italy;1;2034-09-20;1;White;1;Roman Catholic;1;Straight;1;1962;1;Best Actress;http://www.nndb.com/people/811/000023742/;;;Two Women;Sophia Loren;;;;
FALSE;3;2015-02-10T09:00:00+07:00;Smyrna, Ga;1;1967-10-28;1;White;1;Hindu;1;Straight;1;2001;1;Best Actress;http://www.nndb.com/people/592/000022526/;;;Erin Brockovich;Julia Roberts;;;;
FALSE;3;2015-02-10T09:00:00+07:00;Mumbles, Wales;1;1969-09-25;1;White;1;Roman Catholic;1;Straight;1;2003;1;Best Supporting Actress;http://www.nndb.com/people/516/000023447/;;;Chicago;Catherine Zeta-Jones;;;;
FALSE;3;2015-02-10T08:53:00+07:00;Omaha, Ne;1;2024-04-03;1;White;1;Deist;1;Bisexual;1;1955;1;Best Actor;http://www.nndb.com/people/721/000022655/;;;On the Waterfront;Marlon Brando;;;;
TRUE;91;;Quincy, Il;1;2006-05-03;1;White;1;Roman Catholic;1;Straight;1;1942;1;Best Supporting Actress;http://www.nndb.com/people/690/000042564/;Quincy, Il;;The Great Lie;Mary Astor;;Roman Catholic;;1942
FALSE;3;2015-02-10T09:06:00+07:00;Vienna, Austria;1;2007-04-29;1;White;1;Jewish;1;Straight;1;1967;1;Best Director;http://www.nndb.com/people/538/000032442/;;;A Man for All Seasons;Fred Zinnemann;;;;
TRUE;82;;Nevada, Mo;1;2006-08-05;1;White;1;;1;Straight;1;1949;1;Best Director;http://www.nndb.com/people/704/000024632/;;2006-08-05;The Treasure of the Sierra Madre;John Huston;;;;
FALSE;3;2015-02-10T09:10:00+07:00;Tokyo, Japan;1;2016-07-01;1;White;1;;1;Straight;1;1950;1;Best Actress;http://www.nndb.com/people/741/000022675/;;;The Heiress;Olivia de Havilland;;;;
TRUE;75;;Thomasville, Ga;1;2030-02-27;1;White;1;;1;Straight;1;1958;1;Best Actress;http://www.nndb.com/people/747/000043618/;;2030-02-27;The Three Faces of Eve;Joanne Woodward;;;Straight;
FALSE;3;2015-02-10T09:00:00+07:00;Washington, Dc;1;2050-03-20;1;White;1;Lutheran;1;Straight;1;1986;1;Best Actor;http://www.nndb.com/people/683/000023614/;;;Kiss of the Spider Woman;William Hurt;;;;
FALSE;3;2015-02-10T10:48:00+07:00;Mount Vernon, Ny;1;2018-11-04;1;White;1;;1;Straight;1;1975;1;Best Actor;http://www.nndb.com/people/182/000025107/;;;Harry and Tonto;Art Carney;;;;
FALSE;3;2015-02-10T09:12:00+07:00;New York City;1;2027-10-31;1;White;1;Jewish;1;Straight;1;1976;1;Best Supporting Actress;http://www.nndb.com/people/409/000032313/;;;Shampoo;Lee Grant;;;;
FALSE;3;2015-02-10T09:29:00+07:00;Los Angeles, Ca;1;1898-10-03;1;White;1;;1;Straight;1;1945;1;Best Director;http://www.nndb.com/people/380/000044248/;;;Going My Way;Leo McCarey;;;;
FALSE;3;2015-02-10T11:21:00+07:00;Michigan City, In;1;2023-05-07;1;White;1;;1;Straight;1;1947;1;Best Supporting Actress;http://www.nndb.com/people/458/000026380/;;;The Razor's Edge;Anne Baxter;;;;
FALSE;3;2015-02-10T09:14:00+07:00;La Jolla, Ca;1;2023-09-09;1;White;1;;1;Straight;1;1969;1;Best Actor;http://www.nndb.com/people/134/000023065/;;;Charly;Cliff Robertson;;;;
FALSE;3;2015-02-10T10:50:00+07:00;Wilkes-Barre, Pa;1;2009-02-11;1;White;1;Jewish;1;Straight;1;1950;1;Best Director;http://www.nndb.com/people/723/000032627/;;;A Letter to Three Wives;Joseph L. Mankiewicz;;;;
FALSE;3;2015-02-10T10:57:00+07:00;Mulhouse, Haut-Rhin, Alsace, France;1;1902-07-01;1;White;1;;1;Straight;1;1943;1;Best Director;http://www.nndb.com/people/463/000032367/;;;Mrs. Miniver;William Wyler;;;;
FALSE;3;2015-02-10T08:59:00+07:00;Los Angeles, Ca;1;2062-11-19;1;White;1;Atheist;1;Lesbian;1;1992;1;Best Actress;http://www.nndb.com/people/756/000023687/;;;The Silence of the Lambs;Jodie Foster;;;;
FALSE;3;2015-02-10T10:57:00+07:00;Los Angeles, Ca;1;2062-11-19;1;White;1;Atheist;1;Lesbian;1;1989;1;Best Actress;http://www.nndb.com/people/756/000023687/;;;The Accused;Jodie Foster;;;;
FALSE;3;2015-02-10T10:50:00+07:00;Las Palmas De Gran Canaria, Canary Islands;1;1969-03-01;1;Hispanic;1;;1;Straight;1;2008;1;Best Supporting Actor;http://www.nndb.com/people/733/000109406/;;;No Country for Old Men;Javier Bardem;;;;
FALSE;3;2015-02-10T09:03:00+07:00;Hartford, Ct;1;1901-03-25;1;White;1;;1;Straight;1;1963;1;Best Supporting Actor;http://www.nndb.com/people/915/000043786/;;;Sweet Bird of Youth;Ed Begley, Sr.;;;;
FALSE;3;2015-02-10T08:59:00+07:00;Perth, Australia;1;1979-04-04;1;White;1;;1;Straight;1;2009;1;Best Supporting Actor;http://www.nndb.com/people/204/000029117/;;;The Dark Knight;Heath Ledger;;;;
FALSE;3;2015-02-10T09:01:00+07:00;Laurel, Ne;1;2028-08-31;1;White;1;;1;Straight;1;1999;1;Best Supporting Actor;http://www.nndb.com/people/764/000022698/;;;Affliction;James Coburn;;;;
FALSE;3;2015-02-10T11:08:00+07:00;Summit, Nj;1;2049-06-22;1;White;1;;1;Straight;1;1980;1;Best Supporting Actress;http://www.nndb.com/people/001/000024926/;;;Kramer vs. Kramer;Meryl Streep;;;;
FALSE;3;2015-02-10T08:58:00+07:00;Los Angeles, Ca;1;2037-08-08;1;White;1;Jewish;1;Straight;1;1989;1;Best Actor;http://www.nndb.com/people/882/000022816/;;;Rainman;Dustin Hoffman;;;;
FALSE;3;2015-02-10T09:15:00+07:00;Kansas City, Mo;1;2051-07-09;1;White;1;;1;Straight;1;2003;1;Best Supporting Actor;http://www.nndb.com/people/130/000025055/;;;Adaptation;Chris Cooper;;;;
FALSE;3;2015-02-10T09:05:00+07:00;Na;1;2056-10-04;1;White;1;;1;Straight;1;2010;1;Best Supporting Actor;http://www.nndb.com/people/455/000213813/;;;Inglourious Basterds;Christoph Waltz;;;;
FALSE;3;2015-02-10T09:09:00+07:00;Newark, Nj;1;2043-02-09;1;White;1;;1;Straight;1;1991;1;Best Supporting Actor;http://www.nndb.com/people/582/000022516/;;;Good Fellas;Joe Pesci;;;;
FALSE;3;2015-02-10T11:08:00+07:00;Memphis, Tn;1;2048-06-28;1;White;1;;1;Straight;1;1991;1;Best Actress;http://www.nndb.com/people/907/000024835/;;;Misery;Kathy Bates;;;;
FALSE;3;2015-02-10T09:05:00+07:00;Parma, Emilia-Romagna, Italy;1;2041-03-16;1;White;1;;1;Straight;1;1988;1;Best Director;http://www.nndb.com/people/268/000024196/;;;The Last Emperor;Bernardo Bertolucci;;;;
TRUE;87;;Sucha, Galicia, Austria;1;2006-06-22;1;White;1;Jewish;0.963;Straight;1;1961;1;Best Director;http://www.nndb.com/people/982/000024910/;Sucha, Galicia, Austria;2006-06-22;The Apartment;Billy Wilder;;Jewish;;1961
FALSE;3;2015-02-10T09:05:00+07:00;Croydon, Surrey, England;1;2008-03-25;1;White;1;;1;Straight;1;1963;1;Best Director;http://www.nndb.com/people/462/000032366/;;;Lawrence of Arabia;David Lean;;;;
FALSE;3;2015-02-10T09:05:00+07:00;New York City;1;1973-04-14;1;White;1;Jewish;1;Straight;1;2003;1;Best Actor;http://www.nndb.com/people/112/000026034/;;;The Pianist;Adrien Brody;;;;
FALSE;3;2015-02-10T09:03:00+07:00;London, England;1;2009-03-01;1;White;1;;1;Straight;1;1959;1;Best Actor;http://www.nndb.com/people/690/000031597/;;;Separate Tables;David Niven;;;;
FALSE;3;2015-02-10T08:55:00+07:00;Des Moines, Ia;0.6667;2026-04-30;1;White;1;;1;Straight;1;1972;1;Best Supporting Actress;http://www.nndb.com/people/177/000023108/;;;The Last Picture Show;Cloris Leachman;;;;
FALSE;3;2015-02-10T09:19:00+07:00;Ryde, Isle of Wight, England;1;2054-01-06;1;White;1;;1;Straight;1;1997;1;Best Director;http://www.nndb.com/people/513/000032417/;;;The English Patient;Anthony Minghella;;;;
FALSE;3;2015-02-10T09:00:00+07:00;Withington, Manchester, England;1;2005-03-18;1;White;1;;1;Straight;1;1940;1;Best Actor;http://www.nndb.com/people/742/000063553/;;;Goodbye Mr. Chips;Robert Donat;;;;
FALSE;3;2015-02-10T10:53:00+07:00;Marblehead, Ma;1;2027-11-20;1;White;1;;1;Straight;1;1968;1;Best Supporting Actress;http://www.nndb.com/people/475/000032379/;;;Bonnie and Clyde;Estelle Parsons;;;;
FALSE;3;2015-02-10T09:02:00+07:00;Terrell, Tx;1;1967-12-13;1;Black;1;Baptist;1;Straight;1;2005;1;Best Actor;http://www.nndb.com/people/113/000026035/;;;Ray;Jamie Foxx;;;;
FALSE;3;2015-02-10T08:55:00+07:00;Bermondsey, England;1;2033-03-14;1;White;1;;1;Straight;1;1987;1;Best Supporting Actor;http://www.nndb.com/people/754/000022688/;;;Hannah and Her Sisters;Michael Caine;;;;
FALSE;3;2015-02-10T09:07:00+07:00;London, England;1;2057-04-29;1;White;1;;1;Straight;1;2008;1;Best Actor;http://www.nndb.com/people/788/000022722/;;;There Will Be Blood;Daniel Day-Lewis;;;;
FALSE;3;2015-02-10T11:14:00+07:00;Thomasville, Ga;1;2030-02-27;1;White;1;;1;Straight;1;1958;1;Best Actress;http://www.nndb.com/people/747/000043618/;;;The Three Faces of Eve;Joanne Woodward;;;;
FALSE;3;2015-02-10T08:59:00+07:00;Cowes, Isle of Wight, England;1;2048-09-19;1;White;1;;1;Straight;1;1991;1;Best Actor;http://www.nndb.com/people/594/000023525/;;;Reversal of Fortune;Jeremy Irons;;;;
TRUE;62;;Laurel, Ne;1;2028-08-31;1;White;1;;1;Straight;1;1999;1;Best Supporting Actor;http://www.nndb.com/people/764/000022698/;;;Affliction;James Coburn;;Na;;
FALSE;3;2015-02-10T08:47:00+07:00;Bisacquino, Sicily, Italy;1;1897-05-18;1;White;1;Roman Catholic;1;Straight;1;1937;1;Best Director;http://www.nndb.com/people/459/000032363/;;;Mr. Deeds Goes to Town;Frank Capra;;;;
FALSE;3;2015-02-10T09:14:00+07:00;Old Westbury, Ny;1;2014-08-02;1;White;1;;1;Straight;1;1977;1;Best Supporting Actress;http://www.nndb.com/people/817/000063628/;;;Network;Beatrice Straight;;;;
FALSE;3;2015-02-10T08:56:00+07:00;Concord, Ca;1;2056-07-09;1;White;1;Born-Again Christian;1;Straight;1;1995;1;Best Actor;http://www.nndb.com/people/687/000022621/;;;Forrest Gump;Tom Hanks;;;;
FALSE;3;2015-02-10T10:55:00+07:00;New York City;1;2039-02-03;1;White;1;;1;Straight;1;1979;0.6667;Best Director;http://www.nndb.com/people/810/000043681/;;;The Deer Hunter;Michael Cimino;;;;
FALSE;3;2015-02-10T08:49:00+07:00;Mount Vernon, Ny;1;2054-12-28;1;Black;1;Protestant;1;Straight;1;2002;1;Best Actor;http://www.nndb.com/people/665/000023596/;;;Training Day;Denzel Washington;;;;
FALSE;3;2015-02-10T09:12:00+07:00;CÃ¡slav, Czechoslovakia;1;2032-02-18;1;White;1;;1;Straight;1;1985;1;Best Director;http://www.nndb.com/people/622/000023553/;;;Amadeus;Milos Forman;;;;
FALSE;3;2015-02-10T09:04:00+07:00;Burbank, Ca;1;2060-08-17;1;White;1;Roman Catholic;1;Straight;1;2009;1;Best Actor;http://www.nndb.com/people/331/000025256/;;;Milk;Sean Penn;;;;
FALSE;3;2015-02-10T09:29:00+07:00;London, England;1;2006-12-30;1;White;1;;1;Straight;1;1969;1;Best Director;http://www.nndb.com/people/290/000064098/;;;Oliver!;Carol Reed;;;;
FALSE;3;2015-02-10T08:59:00+07:00;Fairport, Ny;1;1967-07-23;1;White;1;;1;Straight;1;2006;1;Best Actor;http://www.nndb.com/people/409/000027328/;;;Capote;Philip Seymour Hoffman;;;;
FALSE;3;2015-02-10T10:57:00+07:00;Charleroi, Pa;1;2034-03-31;1;White;1;Methodist;1;Straight;1;1961;1;Best Supporting Actress;http://www.nndb.com/people/795/000023726/;;;Elmer Gantry;Shirley Jones;;;;
FALSE;3;2015-02-10T09:13:00+07:00;Melbourne, Victoria, Australia;1;1969-05-14;1;White;1;;1;Straight;1;2014;1;Best Actress;http://www.nndb.com/people/222/000026144/;;;Blue Jasmine;Cate Blanchett;;;;
FALSE;3;2015-02-10T08:55:00+07:00;Lynwood, Ca;1;2055-01-18;1;White;1;Baptist;1;Straight;1;1991;1;Best Director;http://www.nndb.com/people/758/000022692/;;;Dances with Wolves;Kevin Costner;;;;
FALSE;3;2015-02-10T08:51:00+07:00;Winchester, In;1;2014-09-10;1;White;1;;1;Straight;1;1966;1;Best Director;http://www.nndb.com/people/460/000032364/;;;The Sound of Music;Robert Wise;;;;
FALSE;3;2015-02-10T08:43:00+07:00;Lowell, Ma;1;2008-04-05;1;White;1;;1;Straight;1;1939;1;Best Actress;http://www.nndb.com/people/457/000026379/;;;Jezebel;Bette Davis;;;;
FALSE;3;2015-02-10T09:02:00+07:00;Cape Elizabeth, Me;1;1894-02-01;1;White;1;Roman Catholic;1;Bisexual;1;1942;1;Best Director;http://www.nndb.com/people/458/000032362/;;;How Green Was My Valley;John Ford;;;;
FALSE;3;2015-02-10T08:55:00+07:00;Mulhouse, Haut-Rhin, Alsace, France;1;1902-07-01;1;White;1;;1;Straight;1;1960;1;Best Director;http://www.nndb.com/people/463/000032367/;;;Ben-Hur;William Wyler;;;;
FALSE;3;2015-02-10T09:08:00+07:00;Cadiz, Oh;1;1901-02-01;1;White;1;;1;Straight;1;1935;1;Best Actor;http://www.nndb.com/people/156/000027075/;;;It Happened One Night;Clark Gable;;;;
FALSE;3;2015-02-10T08:52:00+07:00;Chicago, Il;1;1903-02-28;1;White;1;;1;Bisexual;1;1959;1;Best Director;http://www.nndb.com/people/825/000032729/;;;Gigi;Vincente Minnelli;;;;
FALSE;3;2015-02-10T09:08:00+07:00;Helena, Mt;1;1901-05-07;1;White;1;Roman Catholic;1;Straight;1;1953;1;Best Actor;http://www.nndb.com/people/740/000031647/;;;High Noon;Gary Cooper;;;;
FALSE;3;2015-02-10T08:51:00+07:00;Manhattan, Ny;1;1899-07-17;1;White;1;Roman Catholic;1;Straight;1;1943;1;Best Actor;http://www.nndb.com/people/798/000024726/;;;Yankee Doodle Dandy;James Cagney;;;;
FALSE;3;2015-02-10T10:45:00+07:00;Chisinau, Moldova;1;1895-09-30;1;White;1;;1;Straight;1;1927;1;Best Director;http://www.nndb.com/people/320/000043191/;;;Two Arabian Knights;Lewis Milestone;;;;
FALSE;3;2015-02-10T09:01:00+07:00;Scarborough, Yorkshire, England;1;2043-12-31;1;Multiracial;1;Quaker;1;Straight;1;1983;1;Best Actor;http://www.nndb.com/people/519/000024447/;;;Gandhi;Ben Kingsley;;;;
FALSE;3;2015-02-10T11:07:00+07:00;Stockholm, Sweden;1;2015-08-29;1;White;1;;1;Straight;1;1957;1;Best Actress;http://www.nndb.com/people/836/000024764/;;;Anastasia;Ingrid Bergman;;;;
FALSE;3;2015-02-10T09:18:00+07:00;St. Louis, Mo;1;2047-10-24;1;White;1;Roman Catholic;1;Straight;1;1989;1;Best Supporting Actor;http://www.nndb.com/people/819/000024747/;;;A Fish Called Wanda;Kevin Kline;;;;
FALSE;3;2015-02-10T09:18:00+07:00;La Jolla, Ca;1;2016-04-05;1;White;1;Roman Catholic;1;Straight;1;1963;1;Best Actor;http://www.nndb.com/people/774/000023705/;;;To Kill a Mockingbird;Gregory Peck;;;;
FALSE;3;2015-02-10T09:02:00+07:00;Vladivostok, Russia;1;2020-07-11;1;White;1;;1;Straight;1;1957;1;Best Actor;http://www.nndb.com/people/459/000026381/;;;The King and I;Yul Brynner;;;;
FALSE;3;2015-02-10T09:07:00+07:00;Vale of Glamorgan, Wales;1;1875-09-26;0.6667;White;1;;1;Na;1;1948;1;Best Supporting Actor;http://www.nndb.com/people/123/000063931/;;;Miracle on 34th Street;Edmund Gwenn;;;;
TRUE;87;;New York City;1;2027-10-31;1;White;0.9594;Jewish;1;Straight;1;1976;1;Best Supporting Actress;http://www.nndb.com/people/409/000032313/;;2027-10-31;Shampoo;Lee Grant;;Jewish;;
FALSE;3;2015-02-10T08:49:00+07:00;Croydon, Surrey, England;1;2007-12-22;1;White;1;Agnostic;1;Straight;1;1985;1;Best Supporting Actress;http://www.nndb.com/people/816/000063627/;;;A Passage to India;Peggy Ashcroft;;;;
FALSE;3;2015-02-10T08:49:00+07:00;New York City;1;2037-04-22;1;White;1;Atheist;1;Straight;1;1997;1;Best Actor;http://www.nndb.com/people/722/000022656/;;;As Good as It Gets;Jack Nicholson;;;;
FALSE;3;2015-02-10T09:10:00+07:00;Santa Monica, Ca;1;2051-07-08;1;White;1;;1;Straight;1;1986;1;Best Supporting Actress;http://www.nndb.com/people/128/000025053/;;;Prizzi's Honor;Anjelica Huston;;;;
FALSE;3;2015-02-10T09:12:00+07:00;North Bergen, Nj;1;2040-05-09;1;White;1;;1;Straight;1;1983;0.6667;Best Director;http://www.nndb.com/people/209/000024137/;;;Terms of Endearment;James L. Brooks;;;;
FALSE;3;2015-02-10T09:18:00+07:00;St. Joseph, Mo;1;2017-01-05;1;White;1;Roman Catholic;1;Straight;1;1949;1;Best Actress;http://www.nndb.com/people/656/000022590/;;;Johnny Belinda;Jane Wyman;;;;
FALSE;3;2015-02-10T09:02:00+07:00;Paris, France;1;1975-09-30;1;White;1;;1;Straight;1;2008;1;Best Actress;http://www.nndb.com/people/723/000136315/;;;The Passionate Life of Edith Piaf;Marion Cotillard;;;;
FALSE;3;2015-02-10T09:08:00+07:00;Bossier City, La;1;1971-12-26;1;White;1;;1;Straight;1;2014;1;Best Supporting Actor;http://www.nndb.com/people/438/000026360/;;;Dallas Buyers Club;Jared Leto;;;;
