key,name,subhead,description,rating,rating_count,ingredients,brand
22_hd,Coffee Almond Crunch Ice Cream Bar,,Coffee ice cream bar dipped in rich milk chocolate and almonds.,4.3,42,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, ALMONDS ROASTED IN VEGETABLE OIL, ALMONDS, SAFFLOWER OIL, TOFFEE, CORN SYRUP, SUGAR, BUTTER, CREAM, SALT, BROWN SUGAR, ALMONDS, BAKING SODA, SOY LECITHIN, SALT",hd
23_hd,Coffee Chip Ice Cream,,"We took our beloved Java Chip Ice Cream and made its famous coffee taste even better. Rich, sweet chocolaty chips balance our full-bodied coffee ice cream in this delicious homage to one of life's most perfect pairings.",3.1,111,"CREAM, SKIM MILK, SUGAR, POWDERED SUGAR, SUGAR, CORN STARCH, EGG YOLKS, COCONUT OIL, COFFEE, COCOA PROCESSED WITH ALKALI, BUTTER OIL, SOY LECITHIN, NATURAL FLAVOR, MILK",hd
24_hd,Coffee Vanilla Chocolate TRIO CRISPY LAYERS,,The rich complexity of our classic coffee ice cream paired with silky vanilla ice cream and an indulgent Belgian chocolate crunch.,4.4,48,"VANILLA ICE CREAM, CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, VANILLA EXTRACT, COFFEE ICE CREAM, CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, COFFEE, SUGAR, COCONUT OIL, WHOLE MILK POWDER, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT",hd
25_hd,Cold Brew Espresso Chip HEAVEN Light Ice Cream,,Introducing new HEAVEN Cold Brew Espresso Chip light ice cream. Take a break with this rich and flavorful coffee light ice cream with a burst of chocolate espresso chips.,4.5,18,"SKIM MILK, CREAM, CANE SUGAR, CHOCOLATE, CANE SUGAR, COCOA BUTTER, MILKFAT, SOY LECITHIN, VANILLA EXTRACT, EGG YOLKS, COCONUT OIL, COFFEE, VITAMIN A PALMITATE",hd
26_hd,Cookies and Cream Ice Cream,,"Pieces of rich, chocolaty cookies are dunked in delicious, creamy vanilla ice cream to satisfy the milk-and-cookies kid in all of us.",4.6,23,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, WHEAT FLOUR, VANILLA EXTRACT, COCOA PROCESSED WITH ALKALI, COCONUT OIL, BAKING SODA, CHOCOLATE, SALT",hd
27_hd,Double Belgian Chocolate Chip Ice Cream,,"Your favorite Belgian chocolate ice cream, renamed. Our Belgian chocolate combines rich, velvety chocolate ice cream with finely shaved Belgian chocolate for a uniquely textured experience.",4.8,158,"CHOCOLATE ICE CREAM: CREAM, SKIM MILK, DARK CHOCOLATE (BELGIAN CHOCOLATE, SUGAR, COCOA BUTTER, SOY LECITHIN, VANILLA), SUGAR, EGG YOLKS, COCOA PROCESSED WITH ALKALI, VANILLA EXTRACT. CHOCOLATE CHUNKS WITH VEGETABLE OIL: BELGIAN CHOCOLATE (SUGAR, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, NATURAL FLAVOR), COTTONSEED OIL, COCONUT OIL. CONTAINS: MILK, EGG AND SOY INGREDIENTS",hd
28_hd,Dulce de Leche Cookie Squares,,A rich dark chocolate cookie topped with dulce de leche ice cream and swirls of luscious caramel coated in a milk chocolate shell with a drizzle of dark chocolate.,3.9,35,"ULCE DE LECHE ICE CREAM: CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK (MILK,SUGAR), EGG YOLKS, CORN SYRUP, BAKING SODA, SALT, VANILLA EXTRACT. MILK CHOCOLATE AND VEGETABLE OIL COATING: MILK CHOCOLATE (SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT), COCONUT OIL. CHOCOLATE COOKIE: BLEACHED WHEAT FLOUR, SUGAR, PALM OIL, COCOA PROCESSED WITH ALKALI, CORN SYRUP, MOLASSES, BAKING SODA, SALT, SOY LECITHIN. CARAMEL SWIRL: SWEETENED CONDENSED MILK (MILK, SUGAR), SUGAR, WATER, CORN SYRUP, COCONUT OIL, PECTIN, SOY LECITHIN, SALT, BAKING SODA, VANILLA EXTRACT. DARK CHOCOLATE DRIZZLE WITH VEGETABLE OIL: DARK CHOCOLATE (SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT), COCONUT OIL, SOYBEAN OIL",hd
29_hd,Dulce de Leche Ice Cream,,"Inspired by Latin America's treasured dessert, our dulce de leche ice cream is a delicious combination of caramel and sweet cream, swirled with ribbons of golden caramel.",4.8,209,"CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, EGG YOLKS, CORN SYRUP, COCONUT OIL, PECTIN, SOY LECITHIN, SALT, BAKING SODA, VANILLA EXTRACT",hd
30_hd,Green Tea Ice Cream,,"We make our green tea ice cream from a highly sought-after Japanese matcha green tea, a ceremonial tea prized for its intense yet delicate essence. enjoy its soothing flavor enhanced with the richness of pure, sweet cream.",4.2,109,"CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, GREEN TEA",hd
31_hd,Honey Salted Caramel Almond Ice Cream,,"This decadent blend of honey ice cream, swirls of salted caramel, and crunchy toasted almonds was lovingly crafted to raise awareness for the honeybees and other pollinators who bring us so many of our favorite ingredients.",5.0,103,"CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, CORN SYRUP, EGG YOLKS, HONEY, BUTTER, CREAM, SALT, SALT, SAFFLOWER OIL, VANILLA EXTRACT, PECTIN, BAKING SODA",hd
32_hd,Irish Cream Cookie Squares,,A rich chocolate cookie topped with ice cream that’s infused with Irish Cream before the entire square is dipped in decadent dark chocolate.,4.9,14,"CREAM, SKIM MILK, SUGAR, CORN SYRUP, EGG YOLKS, COFFEE, BOURBON, COCOA, SALT, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, BLEACHED WHEAT FLOUR, SUGAR, PALM OIL, CORN SYRUP, COCOA PROCESSED WITH ALKALI, MOLASSES, BAKING SODA, SALT, SUGAR, CORN STARCH, SUNFLOWER OIL, COCOA, SALT, SUGAR, COCOA BUTTER, SKIM MILK, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL",hd
33_hd,Irish Cream Brownie Ice Cream,,Irish Cream infused into our ice cream with rich chocolate brownie pieces and a decadent fudge swirl.,4.3,85,"CREAM, SKIM MILK, SUGAR, CORN SYRUP, POWDERED SUGAR, SUGAR, CORN STARCH, EGG YOLKS, SUNFLOWER OIL, COCOA, WHEAT FLOUR, COCOA PROCESSED WITH ALKALI, SOYBEAN OIL, COFFEE, CORN STARCH, EGGS, SALT, NATURAL FLAVORS, SUNFLOWER LECITHIN, BAKING SODA",hd
34_hd,Lemon Sorbet,,"Juicy, sun-ripened lemons create a tart yet sweet fruit sorbet. An indulgent treat with a delicate flavor that dazzles your tongue and refreshes your senses.",4.8,17,"WATER, SUGAR, CORN SYRUP, LEMON JUICE CONCENTRATE, PECTIN, NATURAL FLAVOR, CITRIC ACID",hd
35_hd,Lemon Raspberry White Chocolate TRIO CRISPY LAYERS,,Our Lemon Raspberry White Chocolate TRIO Crispy Layers weaves lemon and raspberry ice creams between perfectly crispy white chocolate and sweet raspberry sauce for a uniquely tantilizing treat.,4.3,51,"CREAM, SKIM MILK, SUGAR, RASPBERRY PUREE, EGG YOLKS, LEMON JUICE CONCENTRATE, NATURAL FLAVOR, CREAM, SKIM MILK, SUGAR, EGG YOLKS, CORN SYRUP, LEMON JUICE CONCENTRATE, SUGAR, COCOA BUTTER, NONFAT DRY MILK, COCONUT OIL, SKIM MILK, SOY LECITHIN, RASPBERRY PUREE, SUGAR, WATER, LEMON JUICE CONCENTRATE, PECTIN, NATURAL FLAVOR",hd
36_hd,Mango Ice Cream,,Our ode to the tropical flavors of South America combines sweet mango ice cream and slices of juicy mango for a simply perfect treat.,4.8,44,"CREAM, SKIM MILK, SUGAR, MANGO PUREE, MANGO, CORN SYRUP, EGG YOLKS, PECTIN, ORANGE JUICE CONCENTRATE, NATURAL FLAVOR, LEMON JUICE CONCENTRATE",hd
37_hd,Mango Sorbet,,"We blended juicy, tropical mangos into a smooth puree to create a refreshing treat with sweet fruit intensity.",4.6,20,"WATER, SUGAR, MANGO PUREE, NATURAL FLAVOR, CARROT JUICE CONCENTRATE, LEMON JUICE CONCENTRATE, PUMPKIN JUICE CONCENTRATE, PECTIN",hd
38_hd,Mint Chip Ice Cream,,"We infuse mint essence into a smooth, creamy base and add rich chocolaty chips for the perfect finish to this refreshingly cool treat.",3.4,35,"CREAM, SKIM MILK, SUGAR, LACTOSE REDUCED SKIM MILK, CORN SYRUP, EGG YOLKS, COCONUT OIL, COCOA POWDER, BUTTER OIL, SOY LECITHIN, NATURAL FLAVOR, SALT, MILK",hd
39_hd,Peanut Butter Cookie Squares,,"A chocolate cookie topped with our delicious peanut butter ice cream swirled with more creamy peanut butter, then dipped in milk chocolate and drizzled with a dark chocolate.",4.4,14,"CREAM, SKIM MILK, SUGAR, PEANUTS, EGG YOLKS, PEANUT OIL, COCONUT OIL, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, BLEACHED WHEAT FLOUR, SUGAR, PALM OIL, CORN SYRUP, COCOA PROCESSED WITH ALKALI, MOLASSES, BAKING SODA, SALT, PEANUTS, SUGAR, PEANUT OIL, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, SOYBEAN OIL",hd
40_hd,Peanut Butter Chip HEAVEN Light Ice Cream,,"Introducing new HEAVEN Peanut Butter Chip light ice cream. Satisfy your sweet tooth with vanilla light ice cream, a swirl of creamy peanut butter, and the satisfying crunch of chocolate chips.",2.7,25,"SKIM MILK, CREAM, CANE SUGAR, PEANUTS, EGG YOLKS, CHOCOLATE, COCOA BUTTER, PEANUT OIL, VANILLA EXTRACT, SALT, VITAMIN A PALMITATE",hd
41_hd,Peanut Butter Chocolate Fudge Non-Dairy,,"Instead of distracting dairy substitutes, we mix the creamiest peanut butter with ribbons of rich chocolate fudge and crunchy peanuts. It's the ultimate indulgence that just happens to be non-dairy and vegan.",4.6,24,"WATER, CORN SYRUP, SUGAR, PEANUTS, POWDERED SUGAR, SUGAR, CORN STARCH, SUNFLOWER OIL, COCOA, PEANUT OIL, COCONUT OIL, PECTIN, SALT, SUNFLOWER LECITHIN",hd
42_hd,Peanut Butter Chocolate Fudge Non-Dairy Bar,,Smooth peanut butter is swirled with decadent chocolate fudge then coated in crisp dark chocolate and a dark chocolate drizzle for a playfully pure non-dairy and vegan indulgence.,4.8,32,"PEANUT BUTTER FROZEN DESSERT: WATER, CORN SYRUP, SUGAR, PEANUTS, PEANUT OIL, COCONUT OIL, PECTIN, SALT. DARK CHOCOLATE AND VEGETABLE OIL COATING: DARK CHOCOLATE (SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT), COCONUT OIL, SOYBEAN OIL. SALTED FUDGE SWIRL: POWDERED CANE SUGAR (CANE SUGAR, CORN STARCH), SUNFLOWER OIL, COCOA, SALT, SUNFLOWER LECITHIN",hd
43_hd,Peppermint Bark Ice Cream,,Celebrate the season with our rendition of this holiday classic. Rich white chocolate ice cream is blended with crunchy chocolaty peppermint bark and peppermint candy pieces.,5.0,31,"WHITE CHOCOLATE ICE CREAM (CREAM, SKIM MILK, SUGAR, CORN SYRUP, EGG YOLKS, NATURAL FLAVOR, COCOA BUTTER), PEPPERMINT BARK PIECES (SUGAR, COCONUT OIL, COCOA PROCESSED WITH ALKALI, NONFAT DRY MILK, BUTTERFAT, COCOA, SOY LECITHIN, NATURAL FLAVOR, SALT, CORN SYRUP, VEGETABLE JUICE (FOR COLOR), PEPPERMINT OIL), PEPPERMINT TWISTS CANDY (SUGAR, CORN SYRUP, PALM KERNEL OIL, VEGETABLE JUICE (FOR COLOR), PEPPERMINT OIL, SOY LECITHIN)",hd
44_hd,Peppermint Bark Ice Cream Bar,,"Our peppermint bark ice cream bars start with decadent white chocolate ice cream, dipped in thick, dark chocolate, then speckled with cool peppermint candy pieces.",5.0,8,"WHITE CHOCOLATE ICE CREAM: CREAM, SKIM MILK, SUGAR, CORN SYRUP, EGG YOLKS, NATURAL FLAVOR, COCOA BUTTER. DARK CHOCOLATE AND VEGETABLE OIL COATING WITH PEPPERMINT CANDY PIECES: DARK CHOCOLATE (SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT), PEPPERMINT CANDY PIECES: (SUGAR, CORN SYRUP, COCONUT OIL, NATURAL FLAVOR, SOY LECITHIN), COCONUT OIL, SOYBEAN OIL",hd
45_hd,Pineapple Coconut Ice Cream,,"Let us take you on a voyage to a tropical island where exotic fruits ripen in the golden sun. We combine pure, sweet cream, tropical pineapple, and delectable coconut flavor for a truly indulgent ice cream experience.",4.5,105,"CREAM, SKIM MILK, CANE SUGAR, PINEAPPLE, EGG YOLKS, NATURAL FLAVOR, RUM, SALT",hd
46_hd,Pistachio Ice Cream,,Its exotic flavor is the hallmark of this remarkable dessert. roasted pistachio nuts gently mixed with pure sweet cream brings out the best in this pairing.,3.8,64,"WEET CREAM ICE CREAM: CREAM, SKIM MILK, SUGAR, LACTOSE REDUCED SKIM MILK, CORN SYRUP, EGG YOLKS, SALT. ROASTED PISTACHIOS: PISTACHIOS, SAFFLOWER OIL",hd
47_hd,Raspberry Sorbet,,"We blended delicious, ripe raspberries into a smooth puree for this tangy yet sweet fruit sorbet. It's refreshing and smooth with a sweet flavor intensity.",4.5,14,"WATER, SUGAR, RASPBERRY PUREE, CORN SYRUP, PECTIN, LEMON JUICE CONCENTRATE",hd
48_hd,Rocky Road Ice Cream,,"Velvety swirls of marshmallow, roasted almonds, and our legendary chocolate ice cream come together in this playful ice cream delight.",4.6,29,"CREAM, SKIM MILK, SUGAR, CORN SYRUP, COCOA PROCESSED WITH ALKALI, EGG YOLKS, CORN STARCH, SAFFLOWER OIL, EGG WHITES, CREAM OF TARTAR, SALT, PECTIN, NATURAL FLAVOR",hd
49_hd,Rosé & Cream Ice Cream,,"Indulge in this new wine infused sweet cream ice cream folded together with a refreshingly tart Rosé flavored swirl.
*Contains Less Than 0.5% Alcohol by Volume",4.4,23,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, GRAPE JUICE CONCENTRATE, NATURAL FLAVOR, CITRIC ACID, WINE, SALT, PECTIN",hd
50_hd,Ruby Cacao Ice Cream Bar,,"Indulge in the decadent crunch of a ruby cacao shell and our creamy sweet cream ice cream, for a sensorial experience of luscious smoothness with berry fruity notes.",3.5,31,"CREAM, SKIM MILK, SUGAR, COCOA BUTTER, WHOLE MILK POWDER, EGG YOLKS, CHOCOLATE, MILKFAT, CITRIC ACID, SOY LECITHIN.
CONTAINS: MILK, EGG AND SOY INGREDIENTS",hd
51_hd,Ruby Cacao Crackle Pistachio Sweet Cream TRIO CRISPY LAYERS,,Crispy and rich ruby cacao layers complement our smooth pistachio and sweet cream ice cream in this sensorial delight.,4.0,46,"CREAM, SKIM MILK, SUGAR, CORN SYRUP, EGG YOLKS, COCOA BUTTER, WHOLE MILK POWDER, PISTACHIO PASTE, CHOCOLATE, MILKFAT, NATURAL FLAVOR, SOY LECITHIN, CITRIC ACID, VEGETABLE JUICE CONCENTRATE COLOR.
CONTAINS: MILK, EGG, PISTACHIOS AND SOY INGREDIENTS",hd
52_hd,Rum Raisin Ice Cream,,"We soak plump raisins in rum and add pure, sweet cream for a rich, flavorful experience infused with just the right hint of warmth.",3.5,129,"CREAM, SKIM MILK, CANE SUGAR, RAISINS, EGG YOLKS, RUM",hd
53_hd,Rum Tres Leches Ice Cream,,"A Latin American inspired indulgence, we infuse smooth white Rum into our ice cream then add thick ribbons of dulce de leche and chunks of sweet Tres Leches cake.",4.0,97,"CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, EGG YOLKS, CORN SYRUP, WHEAT FLOUR, PALM OIL, RUM, EGGS, COCONUT OIL, PECTIN, SOY LECITHIN, EVAPORATED MILK, SALT, SOYBEAN OIL, BAKING SODA, NATURAL FLAVORS, POWDERED SUGAR, SUGAR, CORN STARCH",hd
54_hd,Salted Caramel Chocolate TRIO CRISPY LAYERS,,Journey through layers of lightly salted caramel ice cream and irresistible chocolate ice cream stacked between crisp Belgian chocolate for an unmistakably sophisticated sweetness.,3.4,55,"CREAM, SKIM MILK, CANE SUGAR, COCOA PROCESSED WITH ALKALI, CREAM, SKIM MILK, CANE SUGAR, SWEETENED CONDENSED MILK, MILK, CANE SUGAR, CORN SYRUP, EGG YOLKS, CARAMELIZED SUGAR, CANE SUGAR, WATER, SEA SALT, BAKING SODA, SOY LECITHIN, VANILLA EXTRACT, SUGAR, COCONUT OIL, WHOLE MILK POWDER, COCOA BUTTER, SOY LECITHIN",hd
55_hd,Strawberry Ice Cream,,"We introduce sweet summer strawberries to pure cream and other natural ingredients. Because it's brimming with real fruit, the true flavor of our strawberries comes shining through.",4.8,108,"CREAM, SKIM MILK, STRAWBERRIES, CANE SUGAR, EGG YOLKS",hd
56_hd,Strawberry Waffle Cone HEAVEN Light Ice Cream,,Introducing new HEAVEN Strawberry Waffle Cone light ice cream. Delight in the sweet taste of strawberry light ice cream dappled with crunchy pieces of chocolate-covered waffle cone.,4.2,18,"CANE SUGAR, SKIM MILK, STRAWBERRIES, CREAM, CHOCOLATY COATED CONE PIECES, COCONUT OIL, CANE SUGAR, WAFFLE CONE PIECES, WHEAT FLOUR, CANE SUGAR, SOYBEAN OIL, SOY LECITHIN, NATURAL FLAVOR, SALT, COCOA PROCESSED WITH ALKALI, VANILLA EXTRACT, EGG YOLKS, PECTIN, VITAMIN A PALMITATE",hd
57_hd,Triple Chocolate TRIO CRISPY LAYERS,,"Velvety white chocolate ice cream complemented by smooth milk chocolate ice cream with the delightful crunch of crispy Belgian chocolate layers. At last, the joy of chocolate without having to choose.",3.9,52,"CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, COCOA BUTTER, CREAM, SKIM MILK, CANE SUGAR, COCOA PROCESSED WITH ALKALI, SUGAR, COCONUT OIL, SOY LECITHIN, VANILLA EXTRACT",hd
58_hd,Vanilla Cookie Squares,,A dark chocolate cookie gets even more decadent when it's topped with our signature vanilla ice cream then dipped in a dark chocolate shell and a milk chocolate drizzle.,4.3,32,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, BLEACHED WHEAT FLOUR, SUGAR, PALM OIL, COCOA PROCESSED WITH ALKALI, CORN SYRUP, MOLASSES, BAKING SODA, SALT, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT",hd
59_hd,Vanilla Ice Cream,,"Vanilla is the essence of elegance and sophistication. This marriage of pure, sweet cream and Madagascar vanilla creates the sweet scent of exotic spice and a distinctive taste that lingers on your tongue.",3.0,228,"CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, VANILLA EXTRACT",hd
60_hd,Vanilla Soft Dipped Ice Cream Bar,,"Introducing Soft Dipped Ice Cream Bars, a luscious combination of creamy vanilla ice cream covered in a soft chocolate truffle coating - the ultimate luxurious taste sensation.",4.4,13,"VANILLA ICE CREAM: CREAM, SKIM MILK, SUGAR, EGG YOLKS, VANILLA EXTRACT. CHOCOLATY COATING: SUGAR, COCOA PROCESSED WITH ALKALI, CANOLA OIL, PALM OIL, SOY LECITHIN.
CONTAINS: MILK, EGG AND SOY INGREDIENTS",hd
61_hd,Vanilla Bean Ice Cream,,"a unique twist to our iconic flavor. our ice cream blends Madagascar vanilla and pure, sweet cream with flecks of real vanilla beans, for a spicy and sweet delight.",4.5,115,"CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, GROUND VANILLA BEANS, VANILLA EXTRACT",hd
62_hd,Vanilla Blackberry Chocolate TRIO CRISPY LAYERS,,"It begins with the classic taste of pure vanilla ice cream then, one layer of crispy Belgian chocolate later, becomes the vine-ripened intensity of blackberry ice cream.",4.3,74,"CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, NATURAL FLAVOR, LEMON JUICE CONCENTRATE, SUGAR, COCONUT OIL, SOY LECITHIN",hd
63_hd,Vanilla Caramel White Chocolate TRIO CRISPY LAYERS,,This incredible combination of tastes and textures combines layers of vanilla and caramel ice cream with crunchy white chocolate and sweet caramel sauce.,5.0,32,"CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, CORN SYRUP, EGG YOLKS, CARAMELIZED SUGAR, SUGAR, WATER, SEA SALT, BAKING SODA, SOY LECITHIN, VANILLA EXTRACT, CREAM, SKIM MILK, SUGAR, EGG YOLKS, SUGAR, COCOA BUTTER, NONFAT DRY MILK, COCONUT OIL, SKIM MILK, SOY LECITHIN, CORN SYRUP, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, CREAM, SUGAR, WATER, BUTTER, CREAM, SALT, SALT, PECTIN, SOY LECITHIN",hd
64_hd,Vanilla Chocolate Chip Ice Cream,,"Our delectable chocolate chips are swirled with our creamy, smooth vanilla ice cream, allowing two flavor titans to come together in this classically indulgent treat.",4.5,46,"CREAM, SKIM MILK, SUGAR, LACTOSE REDUCED SKIM MILK, CHOCOLATE, CORN SYRUP, EGG YOLKS, COCOA BUTTER, SALT, VANILLA EXTRACT",hd
65_hd,Vanilla Milk Chocolate Ice Cream Bar,,"Pure, sweet vanilla blends with sweet cream to make our incredibly smooth vanilla ice cream. Dipped in a milk chocolate coating and drizzled with fine milk chocolate, it's so thick and delicious you'll find it impossible to resist.",4.6,76,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, VANILLA EXTRACT, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL",hd
66_hd,Vanilla Milk Chocolate Almond Ice Cream Bar,,"We start with pure, sweet vanilla and blend it with sweet, fresh cream to make our incredibly smooth vanilla ice cream. Then we dip it in a crunchy roasted almond and milk chocolate coating.",2.5,224,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, ALMONDS ROASTED IN VEGETABLE OIL, SAFFLOWER OIL, COCONUT OIL",hd
67_hd,Vanilla Swiss Almond Ice Cream,,An almond lover's delight. Our dry-roasted almonds are lightly coated with sweet chocolate and combined with our distinctive vanilla ice cream. Simple yet perfect.,4.3,129,"CREAM, SKIM MILK, SUGAR, LACTOSE REDUCED SKIM MILK, CORN SYRUP, EGG YOLKS, CHOCOLATE, COCOA BUTTER, SALT",hd
68_hd,Whiskey Hazelnut Latte Ice Cream,,"This new spiked latte inspired treat is a delicious whiskey infused coffee ice cream blended with ribbons of hazelnut fudge and chocolate espresso flakes.
*Contains Less Than 0.5% Alcohol by Volume",4.5,11,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, BROWN SUGAR, COFFEE, MOLASSES, NATURAL FLAVOR, CORN STARCH, POWDERED SUGAR, SOYBEAN OIL, COCOA PROCESSED WITH ALKALI, COCOA BUTTER, SOY LECITHIN, CHOCOLATE, CANE SUGAR, CHOCOLATE, COCOA BUTTER, MILKFAT, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, COFFEE",hd
69_hd,White Chocolate Raspberry Ice Cream Bar,,"Inspired by a familiar favorite, this bar of smooth white chocolate ice cream with swirls of tart raspberry is dipped in milk chocolate and then sprinkled with dark chocolate. Perfect for getting carried away.",3.9,11,"WHITE CHOCOLATE ICE CREAM, CREAM, SKIM MILK, SUGAR, EGG YOLKS, COCOA BUTTER, NATURAL FLAVOR, MILK CHOCOLATE AND VEGETABLE OIL COATING, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, RASPBERRY SWIRL, RASPBERRY PUREE, SUGAR, WATER, LEMON JUICE CONCENTRATE, PECTIN, NATURAL FLAVOR, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, SOYBEAN OIL",hd
0_talenti,ALPHONSO MANGO SORBETTO,,"Our simple and delicious Alphonso Mango Sorbetto is made with the finest ripe mangoes of Maharashtra, pure sugar, and fresh lemon. It’s the perfect dairy-free and vegan treat that everyone can enjoy.",4.7,139,"MANGOS, WATER, SUGAR, DEXTROSE, LEMON JUICE, CAROB BEAN GUM",talenti
1_talenti,BANANA CARAMEL CRUNCH,,"This flavor was inspired by a classic southern dessert: banana pudding. We started with two smooth and creamy layers of banana pudding gelato and included a layer of our signature Dulce de Leche. To top it off, we mixed in baked pie crust pieces for a unique Talenti twist.",4.2,25,"MILK, BANANAS, SUGAR†, WHEAT FLOUR, CREAM, NONFAT MILK, EGG YOLKS, WATER, EGG WHITES, COCONUT OIL, CORN SYRUP†, LEMON JUICE, WHOLE EGGS, CAROB BEAN GUM, BAKING SODA, VANILLA EXTRACT, NATURAL FLAVOR, SALT",talenti
2_talenti,BELGIAN CHOCOLATE GELATO,,"Our Belgian Chocolate gelato is made with melted, imported Belgian chocolate blended until smooth with fresh milk, cream, eggs and a hint of vanilla. When it comes to chocolate gelato, there’s good, there’s better, and there’s Belgian.",4.8,27,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, DEXTROSE, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, CHOCOLATE, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR",talenti
3_talenti,BLACK RASPBERRY CHOCOLATE CHIP GELATO,,"Tart and sweet, our Black Raspberry Chocolate Chip gelato combines black raspberries (from a lovely Oregon father/daughter-run raspberry farm, to boot) with rich chocolatey chips, all folded into a creamy gelato.",4.0,105,"MILK, SUGAR, CREAM, BLACK RASPBERRIES, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COCONUT OIL, CAROB GUM, SOYBEAN OIL, VANILLA EXTRACT, SOY LECITHIN NATURAL FLAVOR",talenti
4_talenti,BLACK RASPBERRY VANILLA PARFAIT,,"This Layer was inspired by one of our favorite desserts – parfaits. It’s well-balanced and has a warm and satisfying taste that we are obsessed with. We start with Black Raspberry gelato which is crafted with black raspberry puree that comes from a farm in the Pacific Northwest. Next, we add oat crisps (which are similar to a crunchy oatmeal cookie) and a third layer of Blueberry sauce which is made from all-American blueberries. Finally we add a fourth layer of vanilla gelato and a fifth layer of oat crisps. We think this Black Raspberry Vanilla Parfait is the perfect dessert!",4.5,65,"MILK, SUGAR, CREAM, BLACK RASPBERRY PUREE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, WATER, TAPIOCA SYRUP, BROWN SUGAR, BLUEBERRIES, DEXTROSE, NATURAL FLAVOR, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, VANILLA EXTRACT, PECTIN, RED CABBAGE JUICE CONCENTRATE (FOR COLOR), SALT",talenti
