date,EUR,CNY,JPY,GBP,THB
2017-09-12,0.838012235,6.5385066622,109.7209419258,0.7531886366,33.1199195508
2017-09-13,0.8347942232,6.5321813173,110.0175306787,0.7533433509,33.0904082144
2017-09-14,0.8413967186,6.5559949516,110.6857383256,0.7498779975,33.1198990324
2017-09-15,0.8359107247,6.5450973836,111.1092535317,0.7359608794,33.0803310206
2017-09-18,0.8369601607,6.5718111818,111.3910277871,0.7386424506,33.0900569133
2017-09-19,0.8352823254,6.5846976278,111.4600735048,0.7402439024,33.0796859338
2017-09-20,0.8328475056,6.5751644874,111.2934121762,0.738569168,33.0698759057
2017-09-21,0.8399832003,6.5921881562,112.440151197,0.741201176,33.1297774045
2017-09-22,0.8360504975,6.5884959452,112.0391271633,0.737020316,33.0900426386
2017-09-25,0.8426729586,6.6233251875,112.2356113592,0.7410297464,33.1103058903
2017-09-26,0.8483922966,6.6334945279,111.979299228,0.7446763383,33.2052260965
2017-09-27,0.8517162082,6.6420236777,112.9375692019,0.7458052977,33.3097691849
2017-09-28,0.8490405841,6.6595347258,112.5488198336,0.7440567159,33.3902190525
2017-09-29,0.8470269355,6.6520413349,112.5021175673,0.7468914111,33.320345587
2017-10-02,0.8514986376,6.6534400545,112.8235694823,0.7528780654,33.4400544959
2017-10-03,0.8508465924,6.6428146005,112.9669020676,0.7554922148,33.4204033013
2017-10-04,0.8483922966,6.6312887079,112.3865275303,0.7531008738,33.3197590566
2017-10-05,0.8516436723,6.6520183955,112.4595469256,0.7592658832,33.3503662068
2017-10-06,0.854189801,6.6533697788,112.9495173828,0.7647988383,33.4603228837
2017-10-09,0.8513536523,6.6225097906,112.6851694194,0.7593648902,33.3849821216
2017-10-10,0.8476731372,6.5787064508,112.3590743409,0.757904552,33.2601508858
2017-10-11,0.8453085376,6.592476754,112.1893491124,0.7583262891,33.1851225697
2017-10-12,0.8434547908,6.5883097166,112.2807017544,0.7610914305,33.1106612686
2017-10-13,0.8467400508,6.5902624894,112.1845893311,0.7534292972,33.1202370872
2017-10-16,0.8472422266,6.5900194866,111.8275014827,0.7519528933,33.0602389223
2017-10-17,0.85041245,6.6201207586,112.203418658,0.758125691,33.1201632792
2017-10-18,0.8511362669,6.6275427696,112.8776917184,0.7599199932,33.1602689591
2017-10-19,0.8450228156,6.6173736691,112.5401385837,0.7589572418,33.1248943721
2017-10-20,0.8461668641,6.618463361,113.1748180741,0.7583601286,33.1595870706
2017-10-23,0.8517887564,6.6402896082,113.7904599659,0.7588586031,33.1899488927
2017-10-24,0.8502678344,6.6339596973,113.8933764136,0.7593146841,33.1902049145
2017-10-25,0.8485362749,6.6454815443,114.0517607128,0.7542044972,33.1803139584
2017-10-26,0.8508465924,6.6368586744,113.8007317281,0.7573385519,33.160044244
2017-10-27,0.8616975442,6.6544592848,114.1921585523,0.7637483843,33.3003015941
2017-10-30,0.8611780916,6.6452807441,113.5291078195,0.757664485,33.2397519807
2017-10-31,0.8592541674,6.6314658876,113.4215500945,0.7548805637,33.2101735693
2017-11-01,0.8611780916,6.611005856,114.1922149501,0.7525404754,33.1596624182
2017-11-02,0.8587376556,6.6132245599,114.1262344354,0.7616144268,33.119793903
2017-11-03,0.8578536502,6.6226301793,113.9401218152,0.7628292013,33.1200137257
2017-11-06,0.8628127696,6.6340811044,114.1415012942,0.7626402071,33.164797239
2017-11-07,0.864902266,6.6381248919,114.1930461858,0.761442657,33.1300813008
2017-11-08,0.8628127696,6.6296807593,113.494391717,0.762769629,33.1095772217
2017-11-09,0.8598452279,6.6374032674,113.2846087704,0.7621066208,33.0997420464
2017-11-10,0.8580744809,6.6425261713,113.3344774326,0.7582804187,33.1302557062
2017-11-13,0.8579272478,6.641214825,113.3064516129,0.7637096774,33.0602264928
2017-11-14,0.8514261388,6.6368667518,113.4865900383,0.7627501064,33.0600255428
2017-11-15,0.8445945946,6.6219594595,112.7111486486,0.759375,33.0202702703
2017-11-16,0.8495454932,6.6319768924,113.0914960496,0.7576501572,32.9598164982
2017-11-17,0.8478168716,6.6332344214,112.60703688,0.7578211106,32.8300127173
2017-11-20,0.8488243782,6.6339869281,112.129700365,0.754944402,32.7697139462
2017-11-21,0.8533879502,6.6329578426,112.5362689879,0.7552312681,32.7752176139
2017-11-22,0.8511362669,6.6180100434,112.0180440889,0.7558941186,32.7398076432
2017-11-23,0.8440243079,6.5733457124,111.2339635381,0.7512238352,32.6747130317
2017-11-24,0.8419634588,6.6049507451,111.3412477898,0.7503578345,32.6698661278
2017-11-27,0.8366800535,6.6018239625,111.0190763052,0.7477827979,32.6196452477
2017-11-28,0.8411843876,6.5974932705,111.2382234186,0.753179677,32.5698183042
2017-11-29,0.8455229559,6.6040415997,111.8119556946,0.7465375835,32.5399509597
2017-11-30,0.8439530762,6.6146510254,112.3132753819,0.7425521141,32.6128787239
2017-12-01,0.8413967186,6.6092553639,112.4947412705,0.7413967186,32.6302061422
2017-12-04,0.8428150021,6.6187947745,112.8613569322,0.7393594606,32.6101980615
2017-12-05,0.8440955516,6.6139951042,112.5770237191,0.7443487803,32.6040347767
2017-12-06,0.84623847,6.6149614961,112.1435220445,0.7475247525,32.6301091648
2017-12-07,0.8484642797,6.6191243849,112.7439334804,0.7472255218,32.6302392669
2017-12-08,0.8516436723,6.6197411003,113.490035769,0.7454011242,32.6699029126
2017-12-11,0.8477449983,6.6182604273,113.3095964734,0.748134961,32.6297049847
2017-12-12,0.8499065103,6.6186469488,113.4965153833,0.7484956655,32.6100628931
2017-12-13,0.8520790729,6.6199727335,113.31799591,0.7490201091,32.5800954329
2017-12-14,0.8442380751,6.6085268046,112.6129168425,0.7443056142,32.5073870832
2017-12-15,0.8470269355,6.6086735558,112.1887176012,0.7475266813,32.5046586481
2017-12-18,0.8478168716,6.6176345909,112.4713861806,0.7478423061,32.640101738
2017-12-19,0.8458090163,6.6030618286,112.6871352449,0.7485409794,32.694747526
2017-12-20,0.8442380751,6.5788096243,113.2629801604,0.745631068,32.7496834107
2017-12-21,0.84324142,6.5850408972,113.4918627203,0.7484863817,32.7498102707
2017-12-22,0.8436682696,6.5759723277,113.363705391,0.7472201131,32.75963891
2017-12-27,0.8406893653,6.5552753258,113.2408575032,0.7447919294,32.8095838588
2017-12-28,0.8379420144,6.5360315066,112.904307022,0.7438243674,32.6202446791
2017-12-29,0.8338197282,6.5074626866,112.5740015009,0.7397898774,32.6198615859
2018-01-02,0.828843763,6.4929962702,112.1840033154,0.7372813925,32.4202237878
2018-01-03,0.8317391666,6.5015387175,112.2598353156,0.7372535973,32.5293188056
2018-01-04,0.828843763,6.496477414,112.6564442603,0.7385246581,32.2196435972
2018-01-05,0.8302200083,6.4882523869,113.2835201328,0.73792445,32.1901203819
2018-01-08,0.8352125616,6.4992900693,113.0376680865,0.7384364821,32.209972438
2018-01-09,0.8380824673,6.5257291317,112.562856185,0.7397753939,32.2502514247
2018-01-10,0.8338892595,6.5040026684,111.4242828552,0.7394096064,32.1097398266
2018-01-11,0.8321544479,6.5013730548,111.6668053591,0.7412415744,32.0046600649
2018-01-12,0.8239268353,6.4609870643,111.1312515449,0.7331548159,31.9700090632
2018-01-15,0.8145312373,6.4380548994,110.621487334,0.7252830496,31.9247373137
2018-01-16,0.8176614881,6.4415372036,110.7113654947,0.7265739984,31.9803761243
2018-01-17,0.819470622,6.4351389003,110.8006227977,0.7257887405,31.9601737278
2018-01-18,0.8173273396,6.4227217,111.2137310993,0.7209480997,31.9199019207
2018-01-19,0.8159934721,6.403998368,110.599755202,0.7210526316,31.8800489596
2018-01-22,0.8170602173,6.4036277474,110.8423890841,0.7197074924,31.8596290547
2018-01-23,0.816393175,6.4059106866,110.4988162299,0.7170381256,31.8303534982
2018-01-24,0.8095854922,6.3729760363,109.3992875648,0.7058209197,31.5997409326
2018-01-25,0.8059966148,6.3310228097,108.9062625937,0.7015233336,31.4201660353
2018-01-26,0.8041170794,6.3278385333,109.3197169508,0.7022756513,31.3903184304
2018-01-29,0.8078196946,6.3319331125,108.8537038533,0.7103966395,31.4403425156
2018-01-30,0.8050881572,6.3252556155,108.6707994525,0.7079140166,31.4097093632
2018-01-31,0.8027614996,6.2888335875,108.8544593401,0.7057076343,31.3101067673
2018-02-01,0.802632635,6.2967332852,109.6556705996,0.7024640822,31.3596596838
2018-02-02,0.8005123279,6.2880243356,109.846301633,0.7032500801,31.4000960615
2018-02-05,0.8038585209,6.2900321543,109.8633440514,0.7119614148,31.5297427653
2018-02-06,0.8110957904,6.2816124584,109.473598832,0.7209424933,31.5848811745
2018-02-07,0.8105041336,6.2745988005,109.2883773707,0.7187145404,31.5902091101
2018-02-08,0.8161932746,6.3294972249,109.6229187071,0.7142752204,31.8396996409
2018-02-09,0.8147967082,6.3034302941,108.8486922513,0.7230505989,31.7998859285
2018-02-12,0.8154611433,6.3283046563,108.6438881187,0.7224985729,31.7002364837
2018-02-13,0.8108327252,6.3442795751,107.6948025622,0.7211140842,31.5097705343
2018-02-14,0.8098477486,6.3444282475,107.2238419177,0.7210884354,31.4196631033
2018-02-15,0.800448251,6.3444328824,106.5476666933,0.7096774194,31.3199391659
2018-02-16,0.8023106547,6.3444319641,106.1777920411,0.7124759307,31.2901155327
2018-02-19,0.8058017728,6.3443996777,106.5592264303,0.7138597905,31.3803384367
2018-02-20,0.8103727715,6.3444084279,107.1717990276,0.7144894652,31.5097244733
2018-02-21,0.8122157245,6.3443794672,107.5454840806,0.7185103964,31.5001624431
2018-02-22,0.8145975888,6.3607852721,107.0951449984,0.7196399479,31.5746171391
2018-02-23,0.8130742337,6.3349865843,106.7403853972,0.7150174811,31.4399544678
2018-02-26,0.8116883117,6.3086850649,106.8181818182,0.7128246753,31.3198051948
2018-02-27,0.8129420372,6.3137143322,107.1213722462,0.7186407609,31.3901308837
2018-02-28,0.8187326019,6.327574914,107.0247257246,0.72388243,31.4303258556
2018-03-01,0.8216251746,6.3503409744,106.7948401939,0.7273026046,31.5701257087
2018-03-02,0.8122157245,6.3451104613,105.4012345679,0.7254710851,31.4896036387
2018-03-05,0.8125457057,6.3402941415,105.6471926546,0.7237344601,31.4203298936
2018-03-06,0.8057368463,6.3280960438,106.2283458223,0.718435259,31.3197969543
2018-03-07,0.8053475074,6.3206893775,105.8307159539,0.7208907143,31.3103003946
2018-03-08,0.8050881572,6.3357217615,106.1347717575,0.7202721198,31.3348361646
2018-03-09,0.8136034497,6.3375640713,106.8342689773,0.7232365145,31.3546497437
2018-03-12,0.8128759551,6.3311656641,106.5192651601,0.7201268086,31.3298650626
2018-03-13,0.8078849572,6.3229116174,106.8912586848,0.7161900145,31.2102116659
2018-03-14,0.8084727949,6.313283208,106.5324601827,0.7165494381,31.1302449673
2018-03-15,0.8103071064,6.3176403857,106.0692002269,0.7169597277,31.165221619
2018-03-16,0.8129420372,6.3255019917,105.8531826681,0.7174457361,31.199902447
2018-03-19,0.812413681,6.3322771955,106.1418474287,0.7116175156,31.2096839711
2018-03-20,0.8145975888,6.3330074943,106.4841968068,0.714524275,31.1999022483
2018-03-21,0.8139345597,6.3299690705,106.2184600358,0.7114032232,31.2103206902
2018-03-22,0.8119519324,6.3345241962,105.3507632348,0.7080220851,31.2698928223
2018-03-23,0.8099789405,6.3158107889,105.0866677466,0.7069901183,31.1801393164
2018-03-26,0.8057368463,6.2786238015,105.1244863428,0.7029892837,31.1497864797
2018-03-27,0.8080155139,6.2807045895,105.8823529412,0.7105688429,31.2297996122
2018-03-28,0.8065817067,6.2889982255,106.1461526053,0.7066059042,31.2502016454
2018-03-29,0.8116224332,6.2874766659,106.44428212,0.7100884668,31.2296079864
2018-04-03,0.812479688,6.2846116347,106.2398440039,0.7111065973,31.179720507
2018-04-04,0.8145975888,6.3057184751,106.247963506,0.7133675464,31.2504072988
2018-04-05,0.8156606852,6.3052202284,107.0636215334,0.7128466558,31.2650897227
2018-04-06,0.8173941475,6.3052149747,107.3401994442,0.713544221,31.2898479647
2018-04-09,0.8127438231,6.3138816645,107.0058517555,0.7078023407,31.2703185956
2018-04-10,0.8089960359,6.2892160828,107.0139956314,0.705307014,31.2296739746
2018-04-11,0.8074935401,6.2835109819,106.7990956072,0.7054263566,31.1700581395
2018-04-12,0.8114907084,6.2851578349,107.1492331413,0.703927615,31.2001947578
2018-04-13,0.8118860112,6.2809937485,107.6885605261,0.7014695137,31.1496305919
2018-04-16,0.8084074373,6.2834276475,107.3322554568,0.6989894907,31.2400970089
2018-04-17,0.8092579105,6.2829974913,107.1052844542,0.6982277252,31.2098405762
2018-04-18,0.8072328059,6.2823700355,107.2166612851,0.7031401356,31.2302227963
2018-04-19,0.8076239703,6.2766112098,107.3170731707,0.7024309482,31.2098207075
2018-04-20,0.812413681,6.2920627183,107.5716955074,0.7117393777,31.3201722317
2018-04-23,0.8171269815,6.308873999,108.1712698153,0.7161300866,31.4896224873
2018-04-24,0.8187996397,6.3057397855,108.8348481127,0.7161876689,31.450094162
2018-04-25,0.8206811654,6.3231842429,109.1752154288,0.7171112023,31.5847353303
2018-04-26,0.8218277449,6.3249506903,109.1962524655,0.7158119658,31.5548980934
2018-04-27,0.8285004143,6.3394366197,109.3206296603,0.7265948633,31.57995029
2018-04-30,0.8278831029,6.3394320722,109.3799155559,0.7282059773,31.5796009603
2018-05-02,0.8328475056,6.3590405597,109.8026151412,0.7332389439,31.7248271841
2018-05-03,0.8338892595,6.3488158773,109.2645096731,0.735323549,31.6302535023
2018-05-04,0.8354916869,6.3591778762,108.9230512156,0.7371960899,31.7553680341
2018-05-07,0.8401949252,6.3668291044,109.3513695177,0.7394555537,31.8803562426
2018-05-08,0.8424599832,6.3678180286,109.0564448189,0.7407750632,31.9098567818
2018-05-09,0.8418217022,6.3665291691,109.6388584898,0.7361309875,32.054886775
2018-05-10,0.8418925745,6.3494696077,109.6312510524,0.7392658697,32.0601111298
2018-05-11,0.8379420144,6.3324953913,109.30115636,0.7373889727,31.8652589241
2018-05-14,0.8341675008,6.3374207541,109.5011678345,0.7360694027,31.8401735068
2018-05-15,0.8415383321,6.3625347135,110.0479676849,0.7397121939,32.019691997
2018-05-16,0.8486082824,6.3761880516,110.1748133062,0.7418363883,32.1401900883
2018-05-17,0.847098687,6.3679796696,110.681914443,0.7399407031,32.070309191
2018-05-18,0.8488243782,6.3786605551,110.9328579917,0.7412358883,32.1950598421
2018-05-21,0.85041245,6.3863423761,111.267964963,0.7453014712,32.229781444
2018-05-22,0.847888757,6.3686620315,110.8190605393,0.7434966932,32.0145836866
2018-05-23,0.8541168432,6.388537752,109.8479672019,0.7512213871,32.1498120943
2018-05-24,0.8526603001,6.3836971351,109.5327421555,0.7458645975,32.0404160982
2018-05-25,0.8565310493,6.3906638116,109.3961456103,0.7498072805,31.9400428266
2018-05-28,0.858811405,6.3988320165,109.3524562006,0.7511593954,32.0096186877
2018-05-29,0.865201592,6.4175462883,108.9115763973,0.7539626233,32.0704274096
2018-05-30,0.8596973865,6.4196182944,108.9752407153,0.7522352132,32.0598349381
2018-05-31,0.8547739123,6.4066159501,108.8383622532,0.7494657663,32.0300880417
2018-06-01,0.8569714629,6.4172594053,109.4695346645,0.7513925786,32.0301653955
2018-06-04,0.8520064752,6.4041918719,109.431711681,0.746979637,31.9596148931
2018-06-05,0.8565310493,6.4042826552,109.704496788,0.7485224839,31.9802997859
2018-06-06,0.8499787505,6.3943901402,110.1317467063,0.7452868678,31.8997025074
2018-06-07,0.844880027,6.3923622846,110.0540723217,0.7445336262,31.9297059818
2018-06-08,0.8507742045,6.409137315,109.4435936702,0.7464097329,32.0597243492
2018-06-11,0.8481764207,6.4052586938,109.9406276506,0.7479219678,32.0797285835
2018-06-12,0.8483203258,6.4044791313,110.3070919579,0.7480064472,32.0995928062
2018-06-13,0.8500510031,6.4002890173,110.5321319279,0.7498299898,32.1302278137
2018-06-14,0.852514919,6.394629156,110.1023017903,0.7475106564,32.1500426257
2018-06-15,0.8623663332,6.421438427,110.6502242152,0.7530182822,32.430148327
2018-06-18,0.8611039352,6.4393352278,110.4538017739,0.7548006544,32.6797554465
2018-06-19,0.8670019074,6.4821397607,109.9185018207,0.7602999827,32.8402982487
2018-06-20,0.8637070306,6.4737433063,110.027638625,0.7590084643,32.8096389705
2018-06-21,0.8667013347,6.4982665973,110.5824232969,0.7572369561,32.9303172127
2018-06-22,0.8585164835,6.4980254121,110.1476648352,0.7526013049,32.940418956
2018-06-25,0.8547008547,6.5357264957,109.5811965812,0.7524786325,32.9598290598
2018-06-26,0.8567511995,6.5754797807,109.6213159698,0.7553118574,33.0046264565
2018-06-27,0.8608815427,6.5985709366,110.261707989,0.7590650826,33.0001721763
2018-06-28,0.8633341967,6.6241906242,110.1873435207,0.7642234309,33.1200897868
2018-06-29,0.8577800652,6.6194887631,110.6879396123,0.7600360268,33.0802882141
2018-07-02,0.859180342,6.6660366011,110.7139788642,0.7616633731,33.1549102157
2018-07-03,0.8572653236,6.6421774539,110.6643806258,0.7573939134,33.1598799829
2018-07-04,0.8589589418,6.6317643017,110.4964782683,0.7568115444,33.1747122488
2018-07-05,0.8540438979,6.6335297634,110.6243060893,0.7542061662,33.2001024853
2018-07-06,0.8529512112,6.6476458547,110.5851245309,0.7556721256,33.1798021153
2018-07-09,0.8482483671,6.6135380439,110.4504198829,0.7493850199,33.1003477818
2018-07-10,0.8537522411,6.6393750534,111.2439170153,0.7541876547,33.1896183727
2018-07-11,0.852151683,6.6773753728,111.2313591819,0.7540008522,33.2697060077
2018-07-12,0.8577800652,6.6718133471,112.4806999485,0.7571024189,33.2604220278
2018-07-13,0.8588851671,6.7003349652,112.5483122906,0.7600103066,33.3599587735
2018-07-16,0.8532423208,6.6785836177,112.3293515358,0.7531569966,33.2602389078
2018-07-17,0.854189801,6.6903561971,112.5907576664,0.7578799009,33.2698385581
2018-07-18,0.8612522608,6.7213848936,112.7551459823,0.7675307898,33.3597450693
2018-07-19,0.8629616845,6.7788229203,113.030721436,0.770607525,33.4803244736
2018-07-20,0.8568980291,6.7874892888,112.2022279349,0.7664524422,33.4301628106
2018-07-23,0.8535336292,6.7862751792,111.1130078525,0.7610959372,33.4303516559
2018-07-24,0.8542627712,6.7966000342,111.105416026,0.7618144541,33.3598154792
2018-07-25,0.8554319932,6.7619332763,111.0350727117,0.7600940975,33.2703165098
2018-07-26,0.8535336292,6.7825196313,110.8825537726,0.7584499829,33.3202458177
2018-07-27,0.8602150538,6.8347526882,111.1827956989,0.7640688172,33.4597849462
2018-07-30,0.855871277,6.8223211229,111.0835330366,0.7623245464,33.300239644
2018-07-31,0.8520790729,6.831799591,111.4860259032,0.7602249489,33.2396046353
2018-08-01,0.8549931601,6.7988201094,111.8416552668,0.7612859097,33.1096101231
2018-08-02,0.8608074374,6.8449685805,111.4143066196,0.76736679,33.3046397521
2018-08-03,0.8629616845,6.8342250604,111.580945806,0.76846738,33.2645840525
2018-08-06,0.8663259118,6.8496924543,111.4788183315,0.7734557741,33.350082301
2018-08-07,0.8619203586,6.8239096707,111.0842958111,0.7712721944,33.2003102913
2018-08-08,0.8628872206,6.8367417379,111.0708430408,0.7773319527,33.2202951074
2018-08-09,0.8625894937,6.8190287242,111.1360303632,0.7758129906,33.1751919262
2018-08-10,0.8729050279,6.8495111732,110.9200418994,0.7827775838,33.2699022346
2018-08-13,0.8769622029,6.8873980531,110.5937034114,0.7833903359,33.3850741033
2018-08-14,0.8767315448,6.8812905488,110.8364018937,0.7829212695,33.2745923198
2018-08-15,0.8833141949,6.9161734829,111.0060948679,0.7872979419,33.3654270824
2018-08-16,0.8795074758,6.8949868074,110.835532102,0.7871416007,33.2647317502
2018-08-17,0.8778860504,6.8843824072,110.3941708366,0.7863664296,33.2446668422
2018-08-20,0.8756567426,6.8608581436,110.5516637478,0.7835201401,33.0350262697
2018-08-21,0.869414015,6.846461485,110.4242740393,0.780212137,32.729960007
2018-08-22,0.8608815427,6.8414256198,110.261707989,0.7741735537,32.7298553719
2018-08-23,0.863632438,6.8782278262,110.8126781242,0.7762155627,32.780032818
2018-08-24,0.8629616845,6.8455298585,111.2961684501,0.7783914394,32.6950293407
2018-08-27,0.8596234849,6.8250666208,111.0289693114,0.7767987621,32.6046591593
2018-08-28,0.853970965,6.8011101623,111.0418445773,0.7743808711,32.5345858241
2018-08-29,0.8576329331,6.8289879931,111.2607204117,0.7761578045,32.7101200686
2018-08-30,0.8552856654,6.8326205953,111.4608279165,0.7676873076,32.7052685597
2018-08-31,0.8582954253,6.837524676,110.7630246331,0.7702343147,32.7654278603
2018-09-03,0.8614006374,6.8239297097,111.1465242484,0.7766215867,32.7452838315
2018-09-04,0.864902266,6.8395606296,111.2264314133,0.7789136828,32.8247708009
2018-09-05,0.8634087377,6.8319806596,111.5265066482,0.7798998446,32.8397513383
2018-09-06,0.859549596,6.8292074953,111.3546501633,0.7720818291,32.7746260959
2018-09-07,0.8609556608,6.8425312096,110.8394317693,0.7686181662,32.7851915626
2018-09-10,0.8642295394,6.863106041,111.0880649901,0.7721026705,32.8554143981
2018-09-11,0.8640055296,6.86875756,111.3011923276,0.7695524451,32.8399861759
2018-09-12,0.8631851532,6.8699179974,111.4630988347,0.7684764782,32.7846353043
2018-09-13,0.8605851979,6.8452667814,111.6006884682,0.7659208262,32.6196213425
2018-09-14,0.8555051758,6.8543074686,111.8573017367,0.7633501583,32.5699375481
2018-09-17,0.856824608,6.8665067261,112.0640904807,0.7615028704,32.6201696513
2018-09-18,0.854920065,6.8664614859,112.1740617252,0.7605625374,32.5647601949
2018-09-19,0.857118368,6.8554898431,112.231079112,0.7612325362,32.4599297163
2018-09-20,0.8496898632,6.845016569,112.1420681451,0.7527402498,32.3349477441
2018-09-21,0.85041245,6.8460753465,112.6286248831,0.7602687303,32.4347308445
2018-09-24,0.8494011722,6.8571307228,112.5966193833,0.7598573006,32.3953113055
2018-09-25,0.8491126773,6.8742464125,112.7451812856,0.7593190116,32.4301604823
2018-09-26,0.8520064752,6.8744142455,112.9845786828,0.7589673682,32.459742694
2018-09-27,0.854189801,6.8804988468,112.8811821987,0.7599982916,32.425044845
2018-09-28,0.8638562543,6.8816516932,113.3638562543,0.7664996545,32.3496890117
2018-10-01,0.8616232983,6.868860934,113.9496811994,0.7675168017,32.2402205756
2018-10-02,0.8663259118,6.868838257,113.8872043663,0.7714025817,32.3702676947
2018-10-03,0.865950814,6.8688084517,113.8465535158,0.7697869761,32.3848285417
2018-10-04,0.869414015,6.8688923665,114.1627543036,0.7701269344,32.6351938793
2018-10-05,0.8691117678,6.8688510342,113.8797149313,0.7662523901,32.8046236746
2018-10-08,0.8712319219,6.9264680258,113.3559853633,0.7667712145,32.9552186792
2018-10-09,0.8745080892,6.9247923043,113.2050721469,0.7667686926,33.1001311762
2018-10-10,0.8695652174,6.9235652174,113.2434782609,0.7604173913,32.9252173913
2018-10-11,0.8639308855,6.9098920086,112.3110151188,0.7558531317,32.755075594
2018-10-12,0.8640055296,6.9157594609,112.3120787973,0.7572144462,32.7302574736
2018-10-15,0.8634832916,6.9195233572,111.8469907607,0.7602538641,32.6750712374
2018-10-16,0.8630361612,6.9124881333,112.1256580651,0.7559592647,32.5649434711
2018-10-17,0.8673026886,6.9286209887,112.2549869905,0.7627493495,32.5602775369
2018-10-18,0.8691873099,6.9391568883,112.507605389,0.7635202086,32.6049543677
2018-10-19,0.8718395815,6.9301656495,112.5108979948,0.7673931997,32.5701830863
2018-10-22,0.8700191404,6.9428397425,112.7805811728,0.7693144249,32.7753610579
2018-10-23,0.8712319219,6.9361387001,112.1798222687,0.7675814602,32.8497996167
2018-10-24,0.8780402142,6.9444200544,112.7140223022,0.7747212222,32.90982527
2018-10-25,0.8759635599,6.9442887176,112.3598458304,0.7755168185,32.909950946
2018-10-26,0.8814455707,6.945879242,112.0581754077,0.7816659321,33.115028647
2018-10-29,0.8786574115,6.9585273702,112.3978560759,0.7801423425,33.2097355241
2018-10-30,0.8793527963,6.9647379529,112.8033767147,0.7839254309,33.3098839254
2018-10-31,0.8835483301,6.9742887436,113.2267185015,0.7852359074,33.1639865701
2018-11-01,0.8777319407,6.9381198982,112.8061090143,0.773922584,32.9404020012
2018-11-02,0.8758868354,6.894280459,112.8930542174,0.7696417623,32.8799159149
2018-11-05,0.8795074758,6.9287598945,113.2893579595,0.769876869,32.9604221636
2018-11-06,0.8750437522,6.9141582079,113.1519075954,0.7640269513,32.9401470074
2018-11-07,0.8705493166,6.9144250022,113.1888221468,0.7608862192,32.7848872639
2018-11-08,0.8753501401,6.9320728291,113.7079831933,0.7629814426,32.9096638655
2018-11-09,0.881367883,6.9497620307,113.9256125507,0.7672571831,33.0098713203
2018-11-12,0.8877052818,6.9637816245,113.8038171327,0.7773013759,33.1096316023
2018-11-13,0.8880206021,6.9579966255,113.9508036586,0.7720895125,33.0148299441
2018-11-14,0.8852691218,6.9531692635,113.88101983,0.7706090652,32.9700779037
2018-11-15,0.8845643521,6.939230429,113.3657673596,0.7816895179,32.974789916
2018-11-16,0.881367883,6.9503789882,113.1411951348,0.7786885246,32.9499383042
2018-11-19,0.875120329,6.9439922989,112.7942592106,0.7795834427,32.9246521397
2018-11-20,0.8755800718,6.9432624113,112.3719464145,0.7784607302,32.9699676035
2018-11-21,0.876501008,6.9349636252,113.1036900692,0.7810325182,32.9503023928
2018-11-22,0.8769622029,6.9325616066,112.9527317373,0.7769709726,32.9799175656
2018-11-23,0.8809020437,6.9473220578,112.8171247357,0.7794221283,33.0796335447
2018-11-26,0.8800492828,6.9408606882,113.2623426912,0.7783155857,33.0396902227
2018-11-27,0.8827683616,6.9480932203,113.5769774011,0.7834392655,32.9899364407
2018-11-28,0.8862105636,6.9535625665,113.8514711095,0.7820365119,33.0193193903
2018-11-29,0.8781944322,6.9432686397,113.2782998156,0.7827786072,32.9349257926
2018-11-30,0.8803591865,6.9457698741,113.5575314728,0.7841183203,32.8796548992
2018-12-03,0.8824567596,6.889692905,113.5721849629,0.7867102012,32.7850335334
2018-12-04,0.876501008,6.8354807608,112.7881497064,0.7805942677,32.6698220703
2018-12-05,0.8807468733,6.8564382596,113.0086313194,0.7828518584,32.7549762198
2018-12-06,0.8809796494,6.8926966787,112.8006343053,0.7834552022,32.8446832878
2018-12-07,0.8794301293,6.8810131035,112.8836513939,0.7834403307,32.8546301996
2018-12-10,0.875273523,6.9117724289,112.7264770241,0.7898905908,32.8446389497
2018-12-11,0.8788118464,6.8984972317,113.1470252219,0.7929343528,32.7946216715
2018-12-12,0.881367883,6.8883306892,113.4056054997,0.7944209413,32.7798343028
2018-12-13,0.8794301293,6.8811889895,113.4992524844,0.7901503826,32.7104036584
2018-12-14,0.8861320337,6.9011962782,113.5400974745,0.7960567125,32.8099246788
2018-12-17,0.8817564589,6.8972753725,113.2527995768,0.7926108809,32.7995767569
2018-12-18,0.8789663356,6.8959303859,112.3846356685,0.788564648,32.7652280918
2018-12-19,0.8768084174,6.8989916703,112.3279263481,0.7919158264,32.7145988601
2018-12-20,0.8732861759,6.8870840975,111.7282333421,0.788883067,32.6696358397
2018-12-21,0.8761170492,6.9059926406,111.2493429122,0.790388996,32.6502540739
2018-12-24,0.8765778401,6.9012973352,110.860799439,0.7892531557,32.5753856942
2018-12-27,0.8789663356,6.8655181507,110.8728135712,0.7917113475,32.5446075415
2018-12-28,0.8730574472,6.8777719574,110.3544613236,0.7881351493,32.5798847564
2018-12-31,0.8733624454,6.8778165939,109.9126637555,0.7812489083,32.3598253275
2019-01-02,0.8774238835,6.8583837852,109.0462402387,0.7911292445,32.2953408792
2019-01-03,0.8812125485,6.8751321819,107.6929855481,0.7958406768,32.1801198449
2019-01-04,0.8769622029,6.8648601245,108.0417434009,0.7891607472,32.0854161186
2019-01-07,0.873743993,6.8519877676,108.2568807339,0.7839231105,31.9851463521
