unid,wbid,country,year,ses,class,gdppc,yrseduc,region5,regionUN
764,THA,Thailand,1980,41.55405426,Middle(semi-per),2554,3.926700115,Asia,Southeast Asia
764,THA,Thailand,1990,45.2702713,Middle(semi-per),6650.439941,5.41230011,Asia,Southeast Asia
764,THA,Thailand,2000,44.59459305,Middle(semi-per),9189.060547,6.112500191,Asia,Southeast Asia
764,THA,Thailand,2010,47.97297287,Middle(semi-per),13486.5625,7.495699883,Asia,Southeast Asia
788,TUN,Tunisia,1880,32.09459305,Low(periphery),691.1395264,0.129999995,Africa,North Africa
788,TUN,Tunisia,1890,30.06756783,Low(periphery),749.2790527,0.129999995,Africa,North Africa
788,TUN,Tunisia,1900,29.39189148,Low(periphery),807.4185791,0.159999996,Africa,North Africa
788,TUN,Tunisia,1910,25.67567635,Low(periphery),865.5581665,0.200000003,Africa,North Africa
788,TUN,Tunisia,1920,26.68918991,Low(periphery),926.8919067,0.280000001,Africa,North Africa
788,TUN,Tunisia,1930,25.67567635,Low(periphery),989.5946045,0.409999996,Africa,North Africa
788,TUN,Tunisia,1940,28.37837791,Low(periphery),1052.297241,0.589999974,Africa,North Africa
788,TUN,Tunisia,1950,26.68918991,Low(periphery),1115,0.75999999,Africa,North Africa
788,TUN,Tunisia,1960,25.67567635,Low(periphery),1343,0.908299983,Africa,North Africa
788,TUN,Tunisia,1970,30.06756783,Low(periphery),1827,1.761000037,Africa,North Africa
788,TUN,Tunisia,1980,35.13513565,Middle(semi-per),2944,2.450999975,Africa,North Africa
788,TUN,Tunisia,1990,36.82432556,Middle(semi-per),5614.938477,4.375899792,Africa,North Africa
788,TUN,Tunisia,2000,40.54053879,Middle(semi-per),7573.929199,5.822899818,Africa,North Africa
788,TUN,Tunisia,2010,43.24324417,Middle(semi-per),10436.36523,7.322599888,Africa,North Africa
792,TUR,Turkey,1880,46.62162018,Middle(semi-per),915.2325439,0.389999986,Asia,West Asia
792,TUR,Turkey,1890,45.94594574,Middle(semi-per),1005.465088,0.439999998,Asia,West Asia
792,TUR,Turkey,1900,44.93243408,Middle(semi-per),1095.697632,0.49000001,Asia,West Asia
792,TUR,Turkey,1910,44.59459305,Middle(semi-per),1185.930176,0.540000021,Asia,West Asia
792,TUR,Turkey,1920,30.06756783,Low(periphery),862.2999878,0.579999983,Asia,West Asia
792,TUR,Turkey,1930,35.13513565,Middle(semi-per),1249,0.620000005,Asia,West Asia
792,TUR,Turkey,1940,38.85135269,Middle(semi-per),1675,0.709999979,Asia,West Asia
792,TUR,Turkey,1950,37.83783722,Middle(semi-per),1623,1.090000033,Asia,West Asia
792,TUR,Turkey,1960,42.56756592,Middle(semi-per),2247,1.76820004,Asia,West Asia
792,TUR,Turkey,1970,42.2297287,Middle(semi-per),3078,2.432499886,Asia,West Asia
792,TUR,Turkey,1980,41.89189148,Middle(semi-per),4022,2.924900055,Asia,West Asia
792,TUR,Turkey,1990,52.02702713,Middle(semi-per),11400.17773,5.004600048,Asia,West Asia
792,TUR,Turkey,2000,49.32432556,Middle(semi-per),13862.05078,6.080200195,Asia,West Asia
792,TUR,Turkey,2010,48.98648834,Middle(semi-per),17959.25977,7.015699863,Asia,West Asia
800,UGA,Uganda,1880,28.37837791,Low(periphery),533.666687,0.75999999,Africa,East Africa
800,UGA,Uganda,1890,22.97297287,Low(periphery),567.333313,0.779999971,Africa,East Africa
800,UGA,Uganda,1900,20.60810852,Low(periphery),601,0.790000021,Africa,East Africa
800,UGA,Uganda,1910,28.0405407,Low(periphery),628.6923218,0.800000012,Africa,East Africa
800,UGA,Uganda,1920,25.33783722,Low(periphery),682.6296387,0.819999993,Africa,East Africa
800,UGA,Uganda,1930,19.93243217,Low(periphery),747.8148193,0.829999983,Africa,East Africa
800,UGA,Uganda,1940,18.91891861,Low(periphery),813,0.839999974,Africa,East Africa
800,UGA,Uganda,1950,21.62162209,Low(periphery),687,0.910000026,Africa,East Africa
800,UGA,Uganda,1960,19.25675583,Low(periphery),713,1.161000013,Africa,East Africa
800,UGA,Uganda,1970,16.21621704,Low(periphery),867,1.500499964,Africa,East Africa
800,UGA,Uganda,1980,10.81081104,Low(periphery),572,1.962700009,Africa,East Africa
800,UGA,Uganda,1990,11.82432461,Low(periphery),782.0441895,3.497600079,Africa,East Africa
800,UGA,Uganda,2000,14.8648653,Low(periphery),1066.957642,4.32310009,Africa,East Africa
800,UGA,Uganda,2010,15.5405407,Low(periphery),1540.132202,5.36950016,Africa,East Africa
818,EGY,Egypt,1880,31.41891861,Low(periphery),707.8372192,0.109999999,Africa,North Africa
818,EGY,Egypt,1890,31.41891861,Low(periphery),766.6744385,0.140000001,Africa,North Africa
818,EGY,Egypt,1900,31.08108139,Low(periphery),825.5116577,0.170000002,Africa,North Africa
818,EGY,Egypt,1910,25.67567635,Low(periphery),884.3488159,0.189999998,Africa,North Africa
818,EGY,Egypt,1920,28.71621704,Low(periphery),903.5134888,0.370000005,Africa,North Africa
818,EGY,Egypt,1930,29.72973061,Low(periphery),905.6756592,0.689999998,Africa,North Africa
818,EGY,Egypt,1940,28.0405407,Low(periphery),907.8378296,0.779999971,Africa,North Africa
818,EGY,Egypt,1950,24.32432365,Low(periphery),910,0.870000005,Africa,North Africa
818,EGY,Egypt,1960,19.59459496,Low(periphery),991,0.808300018,Africa,North Africa
818,EGY,Egypt,1970,20.60810852,Low(periphery),1254,1.305299997,Africa,North Africa
818,EGY,Egypt,1980,23.64864922,Low(periphery),2069,1.683899999,Africa,North Africa
818,EGY,Egypt,1990,38.51351166,Middle(semi-per),5909.161621,4.377799988,Africa,North Africa
818,EGY,Egypt,2000,41.21621704,Middle(semi-per),7388.356445,5.909800053,Africa,North Africa
818,EGY,Egypt,2010,41.21621704,Middle(semi-per),9857.46875,7.0770998,Africa,North Africa
826,GBR,United Kingdom,1880,95.94594574,High(core),3477,4.550000191,NW Europe,North Europe
826,GBR,United Kingdom,1890,95.2702713,High(core),4009,5.010000229,NW Europe,North Europe
826,GBR,United Kingdom,1900,95.94594574,High(core),4492,5.5,NW Europe,North Europe
826,GBR,United Kingdom,1910,95.94594574,High(core),4611,6.039999962,NW Europe,North Europe
826,GBR,United Kingdom,1920,95.2702713,High(core),4548,6.489999771,NW Europe,North Europe
826,GBR,United Kingdom,1930,94.93243408,High(core),5441,6.869999886,NW Europe,North Europe
826,GBR,United Kingdom,1940,95.2702713,High(core),6856,7.190000057,NW Europe,North Europe
826,GBR,United Kingdom,1950,93.91892242,High(core),6939,7.619999886,NW Europe,North Europe
826,GBR,United Kingdom,1960,88.85134888,High(core),8645,6.299099922,NW Europe,North Europe
826,GBR,United Kingdom,1970,87.83783722,High(core),10767,7.296700001,NW Europe,North Europe
826,GBR,United Kingdom,1980,85.13513184,High(core),12931,7.599199772,NW Europe,North Europe
826,GBR,United Kingdom,1990,77.36486816,High(core),26769.35742,8.21380043,NW Europe,North Europe
826,GBR,United Kingdom,2000,74.32432556,High(core),32961.52734,8.930100441,NW Europe,North Europe
826,GBR,United Kingdom,2010,75.67567444,High(core),36195.86719,9.754400253,NW Europe,North Europe
840,USA,United States,1880,98.3108139,High(core),3184,5.920000076,NW Europe,Offshoots
840,USA,United States,1890,97.97297668,High(core),3392,6.510000229,NW Europe,Offshoots
840,USA,United States,1900,98.64865112,High(core),4091,7,NW Europe,Offshoots
840,USA,United States,1910,98.64865112,High(core),4964,7.320000172,NW Europe,Offshoots
840,USA,United States,1920,97.63513184,High(core),5552,7.690000057,NW Europe,Offshoots
840,USA,United States,1930,98.3108139,High(core),6213,8.31000042,NW Europe,Offshoots
840,USA,United States,1940,98.98648834,High(core),7010,8.68999958,NW Europe,Offshoots
840,USA,United States,1950,98.98648834,High(core),9561,9.350000381,NW Europe,Offshoots
840,USA,United States,1960,97.97297668,High(core),11328,9.178799629,NW Europe,Offshoots
840,USA,United States,1970,98.3108139,High(core),15030,10.7894001,NW Europe,Offshoots
840,USA,United States,1980,98.64865112,High(core),18577,11.47669983,NW Europe,Offshoots
840,USA,United States,1990,97.63513184,High(core),37062.12891,12.23079967,NW Europe,Offshoots
840,USA,United States,2000,97.29729462,High(core),45986.05078,12.70559978,NW Europe,Offshoots
840,USA,United States,2010,96.9594574,High(core),49372.62109,13.09710026,NW Europe,Offshoots
858,URY,Uruguay,1880,87.16216278,High(core),2082,2.140000105,L America,South America
858,URY,Uruguay,1890,83.44594574,High(core),2147,2.289999962,L America,South America
858,URY,Uruguay,1900,80.06756592,High(core),2219,2.440000057,L America,South America
858,URY,Uruguay,1910,81.41892242,High(core),3136,2.589999914,L America,South America
858,URY,Uruguay,1920,78.37837982,High(core),2674,2.819999933,L America,South America
858,URY,Uruguay,1930,81.08107758,High(core),4301,3.269999981,L America,South America
858,URY,Uruguay,1940,78.37837982,High(core),3661,3.829999924,L America,South America
858,URY,Uruguay,1950,79.39189148,High(core),4659,4.420000076,L America,South America
858,URY,Uruguay,1960,76.01351166,High(core),4960,4.839900017,L America,South America
858,URY,Uruguay,1970,67.90540314,High(core),5184,5.678999901,L America,South America
858,URY,Uruguay,1980,68.24324036,High(core),6555,6.15929985,L America,South America
858,URY,Uruguay,1990,61.48648834,Middle(semi-per),9840.719727,7.474500179,L America,South America
858,URY,Uruguay,2000,59.45946121,Middle(semi-per),12874.76465,8.0916996,L America,South America
858,URY,Uruguay,2010,57.09459305,Middle(semi-per),17082.4043,8.552900314,L America,South America
862,VEN,Venezuela,1880,56.08108139,Middle(semi-per),653,1.25,L America,South America
862,VEN,Venezuela,1890,55.40540695,Middle(semi-per),737,1.330000043,L America,South America
862,VEN,Venezuela,1900,55.40540695,Middle(semi-per),821,1.419999957,L America,South America
862,VEN,Venezuela,1910,50,Middle(semi-per),886,1.50999999,L America,South America
862,VEN,Venezuela,1920,51.35135269,Middle(semi-per),1173,1.590000033,L America,South America
862,VEN,Venezuela,1930,68.58107758,High(core),3444,1.679999948,L America,South America
862,VEN,Venezuela,1940,69.25675964,High(core),4045,1.820000052,L America,South America
862,VEN,Venezuela,1950,70.94594574,High(core),7462,2.24000001,L America,South America
862,VEN,Venezuela,1960,73.64865112,High(core),9646,3.121099949,L America,South America
862,VEN,Venezuela,1970,69.59459686,High(core),10672,3.952600002,L America,South America
862,VEN,Venezuela,1980,66.55405426,Middle(semi-per),10139,4.732600212,L America,South America
862,VEN,Venezuela,1990,55.74324417,Middle(semi-per),14450.68359,5.106200218,L America,South America
862,VEN,Venezuela,2000,49.32432556,Middle(semi-per),14413.06348,5.892799854,L America,South America
862,VEN,Venezuela,2010,47.97297287,Middle(semi-per),16544.97266,7.019999981,L America,South America
894,ZMB,Zambia,1880,30.40540504,Low(periphery),533.666687,0.620000005,Africa,East Africa
894,ZMB,Zambia,1890,17.56756783,Low(periphery),567.333313,0.620000005,Africa,East Africa
894,ZMB,Zambia,1900,18.58108139,Low(periphery),601,0.620000005,Africa,East Africa
894,ZMB,Zambia,1910,19.93243217,Low(periphery),628.6923218,0.620000005,Africa,East Africa
894,ZMB,Zambia,1920,18.58108139,Low(periphery),682.6296387,0.629999995,Africa,East Africa
894,ZMB,Zambia,1930,21.62162209,Low(periphery),747.8148193,0.670000017,Africa,East Africa
894,ZMB,Zambia,1940,28.37837791,Low(periphery),813,1.659999967,Africa,East Africa
894,ZMB,Zambia,1950,33.10810852,Low(periphery),661,2.359999895,Africa,East Africa
894,ZMB,Zambia,1960,30.74324417,Low(periphery),960,2.256400108,Africa,East Africa
894,ZMB,Zambia,1970,29.05405426,Low(periphery),1073,2.974699974,Africa,East Africa
894,ZMB,Zambia,1980,25,Low(periphery),911,3.611599922,Africa,East Africa
894,ZMB,Zambia,1990,27.70270348,Low(periphery),2341.933105,4.892499924,Africa,East Africa
894,ZMB,Zambia,2000,28.0405407,Low(periphery),2102.983154,6.204100132,Africa,East Africa
894,ZMB,Zambia,2010,27.70270348,Low(periphery),3279.2771,6.953199863,Africa,East Africa
