Product Name,Size,Milk,Whip,Serving Size,Calories,Total Fat (g),Saturated Fat (g),Trans Fat (g),Cholesterol (mg),Sodium (mg),Total Carbohydrates (g),Dietary Fiber (g),Sugar (g),Protein (g),Vitamin A (%DV),Vitamin C (%DV),Calcium (%DV),Iron (%DV),Caffeine (mg),Category
Caffè Mocha,Grande,Coconut,Whip,473 mL,320.0,16.0,12.0,0.2,25.0,135.0,40.0,4.0,32.0,4.0,0.08,0.0,0.02,0.35,175,Espresso
Caffè Mocha,Venti®,Nonfat,No Whip,591 mL,310.0,3.5,2.0,0.0,10.0,170.0,54.0,5.0,44.0,17.0,0.25,0.0,0.45,0.4,185,Espresso
Caffè Mocha,Venti®,Nonfat,Whip,591 mL,390.0,10.0,6.0,0.2,35.0,170.0,56.0,5.0,45.0,18.0,0.3,0.0,0.45,0.4,185,Espresso
Caffè Mocha,Venti®,0.02,No Whip,591 mL,380.0,11.0,7.0,0.3,30.0,190.0,53.0,5.0,43.0,17.0,0.2,0.02,0.45,0.4,185,Espresso
Caffè Mocha,Venti®,0.02,Whip,591 mL,450.0,18.0,11.0,0.5,55.0,190.0,55.0,5.0,45.0,17.0,0.3,0.02,0.45,0.4,185,Espresso
Caffè Mocha,Venti®,Whole,No Whip,591 mL,420.0,16.0,9.0,0.4,40.0,170.0,53.0,5.0,43.0,16.0,0.2,0.0,0.4,0.4,185,Espresso
Caffè Mocha,Venti®,Whole,Whip,591 mL,490.0,23.0,13.0,0.5,65.0,180.0,55.0,5.0,45.0,17.0,0.25,0.0,0.45,0.4,185,Espresso
Caffè Mocha,Venti®,Soy,No Whip,591 mL,330.0,9.0,2.5,0.0,0.0,140.0,46.0,6.0,34.0,15.0,0.15,0.0,0.45,0.6,185,Espresso
Caffè Mocha,Venti®,Soy,Whip,591 mL,400.0,16.0,7.0,0.2,25.0,150.0,48.0,6.0,35.0,15.0,0.25,0.0,0.45,0.6,185,Espresso
Caffè Mocha,Venti®,Coconut,No Whip,591 mL,320.0,12.0,10.0,0.0,0.0,170.0,48.0,5.0,38.0,5.0,0.0,0.0,0.02,0.4,185,Espresso
Caffè Mocha,Venti®,Coconut,Whip,591 mL,390.0,19.0,15.0,0.2,25.0,180.0,50.0,5.0,40.0,5.0,0.08,0.0,0.04,0.4,185,Espresso
Iced Caffè Mocha,Tall,Nonfat,No Whip,354 mL,150.0,2.0,1.0,0.0,5.0,65.0,27.0,3.0,22.0,7.0,0.08,0.0,0.15,0.25,95,Espresso
Iced Caffè Mocha,Tall,Nonfat,Whip,354 mL,240.0,10.0,6.0,0.2,30.0,75.0,30.0,3.0,23.0,7.0,0.15,0.0,0.2,0.25,95,Espresso
Iced Caffè Mocha,Tall,0.02,No Whip,354 mL,180.0,4.5,3.0,0.1,10.0,70.0,27.0,3.0,21.0,7.0,0.08,0.0,0.15,0.25,95,Espresso
Iced Caffè Mocha,Tall,0.02,Whip,354 mL,260.0,12.0,8.0,0.4,40.0,80.0,29.0,3.0,23.0,7.0,0.15,0.0,0.2,0.25,95,Espresso
Iced Caffè Mocha,Tall,Whole,No Whip,354 mL,190.0,6.0,3.5,0.1,15.0,65.0,27.0,3.0,21.0,7.0,0.06,0.0,0.15,0.25,95,Espresso
Iced Caffè Mocha,Tall,Whole,Whip,354 mL,270.0,14.0,9.0,0.4,45.0,75.0,29.0,3.0,23.0,7.0,0.15,0.0,0.15,0.25,95,Espresso
Iced Caffè Mocha,Tall,Soy,No Whip,354 mL,160.0,4.0,1.5,0.0,0.0,60.0,25.0,3.0,18.0,6.0,0.06,0.0,0.15,0.3,95,Espresso
Iced Caffè Mocha,Tall,Soy,Whip,354 mL,240.0,12.0,6.0,0.2,30.0,65.0,27.0,3.0,20.0,7.0,0.15,0.0,0.2,0.3,95,Espresso
Iced Caffè Mocha,Tall,Coconut,No Whip,354 mL,150.0,5.0,4.0,0.0,0.0,65.0,25.0,3.0,19.0,3.0,0.0,0.0,0.02,0.25,95,Espresso
Iced Caffè Mocha,Tall,Coconut,Whip,354 mL,240.0,13.0,9.0,0.2,30.0,70.0,27.0,3.0,22.0,3.0,0.1,0.0,0.02,0.25,95,Espresso
Iced Caffè Mocha,Grande,Nonfat,No Whip,473 mL,200.0,2.5,1.5,0.0,5.0,80.0,36.0,4.0,28.0,9.0,0.1,0.0,0.2,0.35,175,Espresso
Iced Caffè Mocha,Grande,Nonfat,Whip,473 mL,320.0,14.0,8.0,0.3,45.0,90.0,40.0,4.0,30.0,10.0,0.25,0.0,0.25,0.35,175,Espresso
Iced Caffè Mocha,Grande,0.02,No Whip,473 mL,230.0,6.0,3.5,0.1,15.0,90.0,36.0,4.0,28.0,9.0,0.1,0.0,0.2,0.35,175,Espresso
Iced Caffè Mocha,Grande,0.02,Whip,473 mL,350.0,17.0,11.0,0.5,55.0,100.0,39.0,4.0,30.0,10.0,0.2,0.0,0.2,0.35,175,Espresso
Iced Caffè Mocha,Grande,Whole,No Whip,473 mL,250.0,8.0,4.5,0.2,15.0,80.0,36.0,4.0,28.0,9.0,0.08,0.0,0.2,0.35,175,Espresso
Iced Caffè Mocha,Grande,Whole,Whip,473 mL,360.0,19.0,12.0,0.5,60.0,95.0,39.0,4.0,30.0,9.0,0.2,0.0,0.2,0.35,175,Espresso
Iced Caffè Mocha,Grande,Soy,No Whip,473 mL,210.0,5.0,2.0,0.0,0.0,75.0,33.0,5.0,24.0,8.0,0.06,0.0,0.2,0.4,175,Espresso
Iced Caffè Mocha,Grande,Soy,Whip,473 mL,330.0,16.0,9.0,0.3,40.0,85.0,37.0,5.0,26.0,9.0,0.2,0.0,0.25,0.4,175,Espresso
Iced Caffè Mocha,Grande,Coconut,No Whip,473 mL,210.0,6.0,5.0,0.0,0.0,80.0,34.0,4.0,26.0,4.0,0.0,0.0,0.02,0.35,175,Espresso
Iced Caffè Mocha,Grande,Coconut,Whip,473 mL,320.0,18.0,12.0,0.3,40.0,95.0,37.0,4.0,29.0,4.0,0.15,0.0,0.04,0.35,175,Espresso
Iced Caffè Mocha,Venti®,Nonfat,No Whip,709 mL,300.0,3.5,2.5,0.0,5.0,110.0,53.0,6.0,41.0,13.0,0.15,0.0,0.3,0.5,265,Espresso
Iced Caffè Mocha,Venti®,Nonfat,Whip,709 mL,410.0,15.0,9.0,0.3,45.0,120.0,57.0,6.0,43.0,14.0,0.25,0.0,0.3,0.5,265,Espresso
Iced Caffè Mocha,Venti®,0.02,No Whip,709 mL,340.0,8.0,5.0,0.2,20.0,120.0,53.0,6.0,41.0,13.0,0.15,0.0,0.3,0.5,265,Espresso
Iced Caffè Mocha,Venti®,0.02,Whip,709 mL,450.0,19.0,12.0,0.5,60.0,130.0,56.0,6.0,43.0,13.0,0.25,0.02,0.3,0.5,265,Espresso
Iced Caffè Mocha,Venti®,Whole,No Whip,709 mL,360.0,11.0,6.0,0.2,25.0,110.0,53.0,6.0,41.0,12.0,0.1,0.0,0.25,0.5,265,Espresso
Iced Caffè Mocha,Venti®,Whole,Whip,709 mL,470.0,22.0,13.0,0.5,65.0,125.0,56.0,6.0,43.0,13.0,0.25,0.0,0.3,0.5,265,Espresso
Iced Caffè Mocha,Venti®,Soy,No Whip,709 mL,310.0,7.0,2.5,0.0,0.0,100.0,49.0,7.0,35.0,12.0,0.1,0.0,0.3,0.6,265,Espresso
Iced Caffè Mocha,Venti®,Soy,Whip,709 mL,430.0,18.0,10.0,0.3,40.0,110.0,53.0,7.0,37.0,12.0,0.2,0.0,0.3,0.6,265,Espresso
Iced Caffè Mocha,Venti®,Coconut,No Whip,709 mL,300.0,9.0,7.0,0.0,0.0,115.0,50.0,6.0,38.0,5.0,0.0,0.0,0.04,0.5,265,Espresso
Iced Caffè Mocha,Venti®,Coconut,Whip,709 mL,420.0,20.0,14.0,0.3,40.0,125.0,53.0,6.0,41.0,6.0,0.15,0.0,0.06,0.5,265,Espresso
Cappuccino,Short,Nonfat,,236 mL,50.0,0.1,0.1,0.0,5.0,60.0,8.0,0.0,7.0,5.0,0.08,0.0,0.15,0.0,75,Espresso
Cappuccino,Short,0.02,,236 mL,80.0,3.0,1.5,0.1,10.0,70.0,8.0,0.0,7.0,5.0,0.08,0.0,0.15,0.0,75,Espresso
Cappuccino,Short,Whole,,236 mL,90.0,4.5,2.5,0.1,15.0,60.0,8.0,0.0,7.0,5.0,0.06,0.0,0.15,0.0,75,Espresso
Cappuccino,Short,Soy,,236 mL,50.0,1.5,0.2,0.0,0.0,40.0,4.0,0.0,3.0,3.0,0.04,0.0,0.1,0.06,75,Espresso
Cappuccino,Short,Coconut,,236 mL,70.0,4.0,4.0,0.0,0.0,75.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,75,Espresso
Cappuccino,Tall,Nonfat,,354 mL,60.0,0.1,0.1,0.0,5.0,70.0,9.0,0.0,8.0,6.0,0.1,0.0,0.2,0.0,75,Espresso
Cappuccino,Tall,0.02,,354 mL,90.0,3.5,1.5,0.1,15.0,80.0,9.0,0.0,8.0,6.0,0.1,0.0,0.2,0.0,75,Espresso
Cappuccino,Tall,Whole,,354 mL,110.0,6.0,3.0,0.2,15.0,75.0,9.0,0.0,8.0,6.0,0.08,0.0,0.2,0.0,75,Espresso
Cappuccino,Tall,Soy,,354 mL,70.0,3.0,0.4,0.0,0.0,65.0,7.0,1.0,4.0,5.0,0.06,0.0,0.2,0.08,75,Espresso
Cappuccino,Tall,Coconut,,354 mL,100.0,6.0,6.0,0.0,0.0,115.0,11.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,75,Espresso
Cappuccino,Grande,Nonfat,,473 mL,80.0,0.2,0.1,0.0,5.0,90.0,12.0,0.0,10.0,8.0,0.15,0.0,0.25,0.0,150,Espresso
Cappuccino,Grande,0.02,,473 mL,120.0,4.0,2.0,0.1,15.0,100.0,12.0,0.0,10.0,8.0,0.1,0.0,0.25,0.0,150,Espresso
Cappuccino,Grande,Whole,,473 mL,140.0,7.0,4.0,0.2,20.0,90.0,12.0,0.0,10.0,7.0,0.1,0.0,0.2,0.0,150,Espresso
Cappuccino,Grande,Soy,,473 mL,100.0,3.5,0.4,0.0,0.0,80.0,9.0,1.0,5.0,7.0,0.08,0.0,0.25,0.1,150,Espresso
Cappuccino,Grande,Coconut,,473 mL,130.0,8.0,8.0,0.0,0.0,150.0,14.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Cappuccino,Venti®,Nonfat,,591 mL,110.0,0.2,0.2,0.0,5.0,120.0,16.0,0.0,14.0,10.0,0.2,0.0,0.3,0.0,150,Espresso
Cappuccino,Venti®,0.02,,591 mL,150.0,6.0,3.0,0.2,25.0,135.0,16.0,0.0,14.0,10.0,0.15,0.0,0.3,0.0,150,Espresso
Cappuccino,Venti®,Whole,,591 mL,190.0,9.0,5.0,0.3,30.0,125.0,16.0,0.0,14.0,10.0,0.15,0.0,0.3,0.0,150,Espresso
Cappuccino,Venti®,Soy,,591 mL,120.0,4.5,0.5,0.0,0.0,110.0,11.0,1.0,7.0,9.0,0.1,0.0,0.35,0.15,150,Espresso
Cappuccino,Venti®,Coconut,,591 mL,170.0,10.0,10.0,0.0,0.0,190.0,18.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,150,Espresso
Caramel Macchiato,Short,Nonfat,,236 mL,100.0,1.0,0.5,0.0,5.0,70.0,16.0,0.0,15.0,5.0,0.1,0.0,0.15,0.0,75,Espresso
Caramel Macchiato,Short,0.02,,236 mL,120.0,4.0,2.5,0.1,15.0,80.0,16.0,0.0,15.0,5.0,0.1,0.0,0.15,0.0,75,Espresso
Caramel Macchiato,Short,Whole,,236 mL,140.0,6.0,3.5,0.1,20.0,70.0,16.0,0.0,15.0,5.0,0.08,0.0,0.15,0.0,75,Espresso
Caramel Macchiato,Short,Soy,,236 mL,100.0,3.0,1.0,0.0,0.0,60.0,14.0,1.0,11.0,4.0,0.06,0.0,0.15,0.08,75,Espresso
Caramel Macchiato,Short,Coconut,,236 mL,100.0,4.0,3.5,0.0,0.0,70.0,14.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,75,Espresso
Caramel Macchiato,Tall,Nonfat,,354 mL,150.0,1.5,1.0,0.0,10.0,105.0,27.0,0.0,25.0,8.0,0.15,0.0,0.25,0.0,75,Espresso
Caramel Macchiato,Tall,0.02,,354 mL,190.0,6.0,3.5,0.2,20.0,120.0,26.0,0.0,25.0,8.0,0.15,0.0,0.25,0.0,75,Espresso
Caramel Macchiato,Tall,Whole,,354 mL,210.0,9.0,5.0,0.2,25.0,110.0,26.0,0.0,25.0,8.0,0.1,0.0,0.25,0.0,75,Espresso
Caramel Macchiato,Tall,Soy,,354 mL,160.0,4.5,1.0,0.0,5.0,95.0,22.0,1.0,19.0,6.0,0.1,0.0,0.25,0.1,75,Espresso
Caramel Macchiato,Tall,Coconut,,354 mL,150.0,6.0,6.0,0.0,5.0,105.0,23.0,0.0,21.0,1.0,0.02,0.0,0.0,0.0,75,Espresso
Caramel Macchiato,Grande,Nonfat,,473 mL,200.0,1.5,1.0,0.0,10.0,135.0,36.0,0.0,34.0,11.0,0.2,0.0,0.35,0.0,150,Espresso
Caramel Macchiato,Grande,0.02,,473 mL,250.0,7.0,4.5,0.2,25.0,150.0,35.0,0.0,33.0,10.0,0.2,0.02,0.3,0.0,150,Espresso
Caramel Macchiato,Grande,Whole,,473 mL,280.0,11.0,6.0,0.3,35.0,140.0,35.0,0.0,33.0,10.0,0.15,0.0,0.3,0.0,150,Espresso
Caramel Macchiato,Grande,Soy,,473 mL,210.0,6.0,1.5,0.0,5.0,120.0,30.0,1.0,26.0,9.0,0.15,0.0,0.35,0.15,150,Espresso
Caramel Macchiato,Grande,Coconut,,473 mL,200.0,8.0,7.0,0.0,5.0,130.0,32.0,0.0,29.0,1.0,0.02,0.0,0.0,0.0,150,Espresso
Caramel Macchiato,Venti®,Nonfat,,591 mL,250.0,1.5,1.0,0.0,10.0,170.0,45.0,0.0,42.0,13.0,0.25,0.0,0.4,0.0,150,Espresso
Caramel Macchiato,Venti®,0.02,,591 mL,310.0,9.0,6.0,0.3,35.0,190.0,44.0,0.0,42.0,13.0,0.2,0.02,0.4,0.0,150,Espresso
Caramel Macchiato,Venti®,Whole,,591 mL,350.0,13.0,8.0,0.4,40.0,170.0,44.0,0.0,42.0,12.0,0.2,0.0,0.4,0.0,150,Espresso
Caramel Macchiato,Venti®,Soy,,591 mL,260.0,7.0,1.5,0.0,5.0,150.0,38.0,1.0,33.0,11.0,0.15,0.0,0.4,0.2,150,Espresso
Caramel Macchiato,Venti®,Coconut,,591 mL,250.0,10.0,9.0,0.0,5.0,170.0,39.0,0.0,36.0,1.0,0.02,0.0,0.0,0.0,150,Espresso
Iced Caramel Macchiato,Tall,Nonfat,,354 mL,140.0,1.5,1.0,0.0,10.0,100.0,26.0,0.0,24.0,7.0,0.15,0.0,0.25,0.0,75,Espresso
Iced Caramel Macchiato,Tall,0.02,,354 mL,180.0,5.0,3.5,0.2,20.0,110.0,26.0,0.0,24.0,7.0,0.1,0.0,0.2,0.0,75,Espresso
Iced Caramel Macchiato,Tall,Whole,,354 mL,200.0,8.0,4.5,0.2,25.0,100.0,26.0,0.0,24.0,7.0,0.1,0.0,0.2,0.0,75,Espresso
Iced Caramel Macchiato,Tall,Soy,,354 mL,160.0,4.5,1.5,0.0,5.0,90.0,22.0,1.0,19.0,6.0,0.1,0.0,0.25,0.1,75,Espresso
Iced Caramel Macchiato,Tall,Coconut,,354 mL,140.0,6.0,5.0,0.0,5.0,95.0,23.0,0.0,21.0,1.0,0.02,0.0,0.0,0.0,75,Espresso
Iced Caramel Macchiato,Grande,Nonfat,,473 mL,210.0,2.0,1.5,0.0,10.0,135.0,37.0,0.0,35.0,10.0,0.2,0.0,0.3,0.0,150,Espresso
Iced Caramel Macchiato,Grande,0.02,,473 mL,250.0,7.0,4.5,0.2,25.0,150.0,37.0,0.0,34.0,10.0,0.15,0.0,0.3,0.0,150,Espresso
Iced Caramel Macchiato,Grande,Whole,,473 mL,280.0,11.0,6.0,0.3,35.0,140.0,37.0,0.0,34.0,9.0,0.15,0.0,0.3,0.0,150,Espresso
Iced Caramel Macchiato,Grande,Soy,,473 mL,220.0,6.0,2.0,0.0,5.0,125.0,32.0,1.0,28.0,8.0,0.15,0.0,0.3,0.15,150,Espresso
Iced Caramel Macchiato,Grande,Coconut,,473 mL,210.0,8.0,7.0,0.0,5.0,130.0,33.0,0.0,30.0,1.0,0.02,0.0,0.02,0.0,150,Espresso
Iced Caramel Macchiato,Venti®,Nonfat,,709 mL,290.0,2.5,1.5,0.0,15.0,180.0,53.0,0.0,50.0,14.0,0.25,0.0,0.45,0.0,225,Espresso
Iced Caramel Macchiato,Venti®,0.02,,709 mL,350.0,9.0,6.0,0.3,35.0,200.0,53.0,0.0,49.0,13.0,0.25,0.02,0.4,0.0,225,Espresso
Iced Caramel Macchiato,Venti®,Whole,,709 mL,390.0,14.0,8.0,0.4,45.0,190.0,53.0,0.0,49.0,13.0,0.2,0.0,0.4,0.0,225,Espresso
Iced Caramel Macchiato,Venti®,Soy,,709 mL,310.0,8.0,2.0,0.0,5.0,170.0,47.0,1.0,40.0,11.0,0.15,0.0,0.45,0.2,225,Espresso
Iced Caramel Macchiato,Venti®,Coconut,,709 mL,290.0,10.0,9.0,0.0,5.0,170.0,47.0,0.0,43.0,2.0,0.02,0.0,0.02,0.0,225,Espresso
Cinnamon Dolce Latte,Short,Nonfat,No Whip,236 mL,100.0,0.1,0.1,0.0,5.0,70.0,20.0,0.0,19.0,6.0,0.1,0.0,0.2,0.0,75,Espresso
Cinnamon Dolce Latte,Short,Nonfat,Whip,236 mL,160.0,5.0,3.5,0.2,20.0,75.0,22.0,0.0,21.0,6.0,0.15,0.0,0.2,0.0,75,Espresso
Cinnamon Dolce Latte,Short,0.02,No Whip,236 mL,130.0,3.0,1.5,0.1,15.0,75.0,20.0,0.0,19.0,6.0,0.08,0.0,0.15,0.0,75,Espresso
Cinnamon Dolce Latte,Short,0.02,Whip,236 mL,180.0,8.0,5.0,0.2,30.0,80.0,22.0,0.0,20.0,6.0,0.15,0.0,0.2,0.0,75,Espresso
Cinnamon Dolce Latte,Short,Whole,No Whip,236 mL,150.0,5.0,3.0,0.2,15.0,70.0,20.0,0.0,19.0,5.0,0.08,0.0,0.15,0.0,75,Espresso
Cinnamon Dolce Latte,Short,Whole,Whip,236 mL,200.0,10.0,6.0,0.3,35.0,75.0,22.0,0.0,20.0,6.0,0.15,0.0,0.15,0.0,75,Espresso
Cinnamon Dolce Latte,Short,Soy,No Whip,236 mL,110.0,2.5,0.3,0.0,0.0,60.0,17.0,1.0,15.0,5.0,0.06,0.0,0.2,0.08,75,Espresso
Cinnamon Dolce Latte,Short,Soy,Whip,236 mL,170.0,8.0,3.5,0.2,20.0,65.0,19.0,1.0,16.0,5.0,0.1,0.0,0.2,0.08,75,Espresso
Cinnamon Dolce Latte,Short,Coconut,No Whip,236 mL,110.0,3.5,3.5,0.0,0.0,70.0,18.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,75,Espresso
Cinnamon Dolce Latte,Short,Coconut,Whip,236 mL,160.0,9.0,7.0,0.2,20.0,75.0,20.0,0.0,19.0,1.0,0.06,0.0,0.02,0.0,75,Espresso
Cinnamon Dolce Latte,Tall,Nonfat,No Whip,354 mL,160.0,0.2,0.1,0.0,5.0,110.0,31.0,0.0,30.0,9.0,0.15,0.0,0.3,0.0,75,Espresso
Cinnamon Dolce Latte,Tall,Nonfat,Whip,354 mL,220.0,6.0,4.0,0.2,30.0,115.0,33.0,0.0,31.0,9.0,0.25,0.0,0.3,0.0,75,Espresso
Cinnamon Dolce Latte,Tall,0.02,No Whip,354 mL,200.0,5.0,2.5,0.2,20.0,125.0,30.0,0.0,29.0,9.0,0.15,0.0,0.3,0.0,75,Espresso
Cinnamon Dolce Latte,Tall,0.02,Whip,354 mL,270.0,11.0,6.0,0.3,45.0,130.0,32.0,0.0,31.0,9.0,0.2,0.02,0.3,0.0,75,Espresso
Cinnamon Dolce Latte,Tall,Whole,No Whip,354 mL,230.0,8.0,5.0,0.3,25.0,110.0,30.0,0.0,29.0,8.0,0.1,0.0,0.25,0.0,75,Espresso
Cinnamon Dolce Latte,Tall,Whole,Whip,354 mL,290.0,14.0,9.0,0.4,50.0,120.0,32.0,0.0,31.0,9.0,0.2,0.0,0.3,0.0,75,Espresso
Cinnamon Dolce Latte,Tall,Soy,No Whip,354 mL,170.0,4.0,0.5,0.0,0.0,95.0,26.0,1.0,23.0,7.0,0.1,0.0,0.3,0.15,75,Espresso
Cinnamon Dolce Latte,Tall,Soy,Whip,354 mL,240.0,10.0,4.5,0.2,20.0,100.0,28.0,1.0,25.0,8.0,0.15,0.0,0.3,0.15,75,Espresso
Cinnamon Dolce Latte,Tall,Coconut,No Whip,354 mL,160.0,6.0,6.0,0.0,0.0,110.0,27.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,75,Espresso
Cinnamon Dolce Latte,Tall,Coconut,Whip,354 mL,230.0,12.0,9.0,0.2,20.0,115.0,29.0,0.0,28.0,1.0,0.06,0.0,0.02,0.0,75,Espresso
Cinnamon Dolce Latte,Grande,Nonfat,No Whip,473 mL,210.0,0.3,0.2,0.0,5.0,135.0,40.0,0.0,38.0,11.0,0.2,0.0,0.35,0.0,150,Espresso
Cinnamon Dolce Latte,Grande,Nonfat,Whip,473 mL,280.0,7.0,4.5,0.2,30.0,140.0,43.0,0.0,40.0,12.0,0.25,0.0,0.35,0.0,150,Espresso
Cinnamon Dolce Latte,Grande,0.02,No Whip,473 mL,260.0,6.0,3.0,0.2,25.0,150.0,40.0,0.0,38.0,11.0,0.2,0.02,0.35,0.0,150,Espresso
Cinnamon Dolce Latte,Grande,0.02,Whip,473 mL,330.0,13.0,8.0,0.4,50.0,160.0,42.0,0.0,40.0,12.0,0.25,0.02,0.35,0.0,150,Espresso
Cinnamon Dolce Latte,Grande,Whole,No Whip,473 mL,300.0,10.0,6.0,0.3,30.0,140.0,40.0,0.0,38.0,11.0,0.15,0.0,0.35,0.0,150,Espresso
Cinnamon Dolce Latte,Grande,Whole,Whip,473 mL,370.0,17.0,10.0,0.5,60.0,150.0,42.0,0.0,40.0,11.0,0.25,0.0,0.35,0.0,150,Espresso
Cinnamon Dolce Latte,Grande,Soy,No Whip,473 mL,220.0,5.0,0.5,0.0,0.0,120.0,34.0,1.0,30.0,9.0,0.1,0.0,0.35,0.15,150,Espresso
Cinnamon Dolce Latte,Grande,Soy,Whip,473 mL,300.0,12.0,5.0,0.2,25.0,125.0,37.0,1.0,32.0,10.0,0.2,0.0,0.35,0.15,150,Espresso
Cinnamon Dolce Latte,Grande,Coconut,No Whip,473 mL,210.0,7.0,7.0,0.0,0.0,140.0,36.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Cinnamon Dolce Latte,Grande,Coconut,Whip,473 mL,290.0,14.0,11.0,0.2,25.0,150.0,38.0,0.0,36.0,2.0,0.08,0.0,0.02,0.0,150,Espresso
Cinnamon Dolce Latte,Venti®,Nonfat,No Whip,591 mL,270.0,0.3,0.2,0.0,10.0,180.0,51.0,0.0,49.0,15.0,0.25,0.0,0.45,0.0,150,Espresso
Cinnamon Dolce Latte,Venti®,Nonfat,Whip,591 mL,340.0,7.0,4.5,0.2,35.0,190.0,54.0,0.0,51.0,15.0,0.35,0.0,0.5,0.02,150,Espresso
Cinnamon Dolce Latte,Venti®,0.02,No Whip,591 mL,330.0,8.0,4.0,0.2,35.0,200.0,50.0,0.0,48.0,15.0,0.25,0.02,0.45,0.0,150,Espresso
Cinnamon Dolce Latte,Venti®,0.02,Whip,591 mL,410.0,15.0,9.0,0.5,60.0,210.0,53.0,0.0,50.0,15.0,0.3,0.02,0.45,0.0,150,Espresso
Cinnamon Dolce Latte,Venti®,Whole,No Whip,591 mL,380.0,14.0,8.0,0.4,40.0,180.0,50.0,0.0,48.0,14.0,0.2,0.0,0.45,0.0,150,Espresso
Cinnamon Dolce Latte,Venti®,Whole,Whip,591 mL,450.0,21.0,12.0,0.5,70.0,190.0,53.0,0.0,50.0,14.0,0.3,0.0,0.45,0.02,150,Espresso
Cinnamon Dolce Latte,Venti®,Soy,No Whip,591 mL,280.0,6.0,1.0,0.0,0.0,160.0,43.0,2.0,38.0,12.0,0.15,0.0,0.45,0.2,150,Espresso
Cinnamon Dolce Latte,Venti®,Soy,Whip,591 mL,360.0,13.0,5.0,0.2,25.0,160.0,46.0,2.0,40.0,12.0,0.25,0.0,0.5,0.2,150,Espresso
Cinnamon Dolce Latte,Venti®,Coconut,No Whip,591 mL,270.0,10.0,9.0,0.0,0.0,180.0,45.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,150,Espresso
Cinnamon Dolce Latte,Venti®,Coconut,Whip,591 mL,350.0,17.0,14.0,0.2,25.0,190.0,47.0,0.0,45.0,2.0,0.08,0.0,0.02,0.0,150,Espresso
Espresso,Solo,,,,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,Espresso
Espresso,Doppio,,,,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Espresso,Triple,,,,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,225,Espresso
Espresso,Quad,,,,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,300,Espresso
Iced Espresso,Solo,,,,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,Espresso
Iced Espresso,Doppio,,,,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Iced Espresso,Triple,,,,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,225,Espresso
Iced Espresso,Quad,,,,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,300,Espresso
Espresso Con Panna,Solo,,Whip,,30.0,2.5,1.5,0.0,10.0,3.0,2.0,0.0,1.0,0.5,0.02,0.0,0.0,0.0,75,Espresso
Espresso Con Panna,Doppio,,Whip,,35.0,2.5,1.5,0.1,10.0,3.0,3.0,0.0,1.0,1.0,0.02,0.0,0.0,0.0,150,Espresso
Espresso Con Panna,Triple,,Whip,,40.0,2.5,1.5,0.1,10.0,0.0,4.0,0.0,1.0,1.0,0.02,0.0,0.0,0.0,225,Espresso
Espresso Con Panna,Quad,,Whip,,50.0,2.5,1.5,0.1,10.0,0.0,5.0,0.0,1.0,2.0,0.02,0.0,0.0,0.0,300,Espresso
Espresso Macchiato,Solo,Nonfat,,,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,75,Espresso
Espresso Macchiato,Solo,0.02,,,10.0,0.1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,75,Espresso
Espresso Macchiato,Solo,Whole,,,10.0,0.1,0.1,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,75,Espresso
Espresso Macchiato,Solo,Soy,,,5.0,0.1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,75,Espresso
Espresso Macchiato,Solo,Coconut,,,5.0,0.1,0.1,0.0,0.0,2.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,75,Espresso
